t_s,I,Q
0.03022,-0.0126076266,0.152134688
0.03023,-0.0468333243,0.0811068493
0.03024,-0.117032175,0.0666624587
0.03025,-0.026985487,0.0286622593
0.03026,-0.113377072,0.000628293017
0.03027,-0.149056083,0.00833731926
0.03028,-0.117946312,-0.0258686182
0.03029,-0.0871760372,-0.107381537
0.0303,-0.0311721724,-0.0721374801
0.03031,-0.064118294,-0.147310706
0.03032,0.0233883118,-0.101754463
0.03033,0.0165950402,-0.108020066
0.03034,0.115745684,-0.108519973
0.03035,0.135639685,-0.0417408534
0.03036,0.0514382652,0.0760566167
0.03037,0.0963459631,0.0626588804
0.03038,0.123486093,0.108012764
0.03039,0.0806388386,0.0597450325
0.0304,0.0592010307,0.0974117358
0.03041,-0.00225207298,0.159296546
0.03042,-0.056365348,0.0837496195
0.03043,-0.115330092,0.0965752957
0.03044,-0.0664908472,0.0809938956
0.03045,-0.0957981826,0.111125956
0.03046,-0.110447715,-0.0371823719
0.03047,-0.107325389,-0.0456391913
0.03048,-0.144844714,0.00182182103
0.03049,-0.0989910811,-0.0946290731
0.0305,-0.0916667962,-0.140126092
0.03051,0.0673582743,-0.0960656739
0.03052,0.0829201485,-0.150175259
0.03053,0.0982279782,-0.145257048
0.03054,0.115347848,-0.120129484
0.03055,0.102148876,-0.102453668
0.03056,0.210427604,-0.0735118412
0.03057,0.119114617,0.012670956
0.03058,0.139876458,0.0456764856
0.03059,0.0706246177,0.110769938
0.0306,0.0349437854,0.176765693
0.03061,0.0111363804,0.139419219
0.03062,-0.0201885141,0.0951990297
0.03063,-0.0580783832,0.0743379136
0.03064,-0.162474275,0.0910121118
0.03065,-0.13770363,0.144957008
0.03066,-0.081948592,0.0232738474
0.03067,-0.137451727,0.0281088959
0.03068,-0.136239792,-0.0983037184
0.03069,-0.112513025,-0.0885031551
0.0307,-0.050430259,-0.0898491868
0.03071,-0.0175663551,-0.107829067
0.03072,0.016873723,-0.165299527
0.03073,0.0176653487,-0.0819320824
0.03074,0.0862467145,-0.0878961929
0.03075,0.123381771,-0.062097517
0.03076,0.105682913,-0.000646899527
0.03077,0.145102513,0.0114411077
0.03078,0.0447067019,0.0920556659
0.03079,0.12495915,0.0925336528
0.0308,0.0848257192,0.0867223342
0.03081,0.0872891067,0.0910949938
0.03082,-0.0068592835,0.14441501
0.03083,-0.058413128,0.103589749
0.03084,-0.0802284034,0.123762296
0.03085,-0.129472248,0.0635051261
0.03086,-0.112492861,-0.0308120933
0.03087,-0.21129469,0.00609663626
0.03088,-0.131817058,-0.0931578089
0.03089,-0.0865478036,-0.112009403
0.0309,-0.071617229,-0.139840266
0.03091,0.00243255285,-0.110332221
0.03092,-0.00421246653,-0.0865221492
0.03093,0.052971338,-0.148824685
0.03094,0.142336286,-0.0557067751
0.03095,0.142911878,-0.0916887278
0.03096,0.122531364,0.0371497152
0.03097,0.145426332,0.0308503815
0.03098,0.0962590356,0.0505386197
0.03099,0.103482132,0.0507564399
0.031,0.0668751889,0.114064137
0.03101,0.0950187172,0.157784559
0.03102,-0.0219692117,0.150722487
0.03103,-0.0844844051,0.112502428
0.03104,-0.0891407104,0.0855218019
0.03105,-0.0915906759,0.0540067742
0.03106,-0.112592662,0.0479986913
0.03107,-0.112820028,-0.0258609434
0.03108,-0.137317434,-0.0447470488
0.03109,-0.0391223782,-0.0226096843
0.0311,-0.0720503562,-0.0649613133
0.03111,-0.0344460615,-0.114926053
0.03112,-0.0572387384,-0.0942655657
0.03113,0.0687788814,-0.103398291
0.03114,0.0783497034,-0.0379960857
0.03115,0.118437341,-0.0789240447
0.03116,0.0992269496,0.0395420857
0.03117,0.147098429,-0.0380272729
0.03118,0.0790706004,0.060807016
0.03119,0.0914145119,0.129062468
0.0312,0.0493135491,0.0412409201
0.03121,0.0106987139,0.0505055627
0.03122,-0.0764102486,0.183935157
0.03123,-0.0316360164,0.134306269
0.03124,-0.0994004177,0.128639624
0.03125,-0.081396469,0.0212233335
0.03126,-0.110599756,0.026689897
0.03127,-0.113313605,-0.00190229756
0.03128,-0.0841291301,-0.0747039588
0.03129,-0.0730065471,-0.120327625
0.0313,-0.015099056,-0.127740885
0.03131,-0.0845013629,-0.118013033
0.03132,0.0116208174,-0.149113962
0.03133,0.0069413256,-0.0920091704
0.03134,0.135313334,-0.100324887
0.03135,0.0919575503,-0.0343067601
0.03136,0.128492819,0.0173059566
0.03137,0.118357847,-0.00743173406
0.03138,0.104998233,0.00688891244
0.03139,0.135645874,0.0843599395
0.0314,0.140267794,0.132547684
0.03141,0.0284621084,0.086540882
0.03142,-0.00859783888,0.102997144
0.03143,-0.0531543571,0.11355878
0.03144,-0.00713821968,0.139415044
0.03145,-0.13414535,-0.00439414334
0.03146,-0.0891607895,0.0791351698
0.03147,-0.13804468,-0.0396748995
0.03148,-0.0969336235,-0.0623373089
0.03149,0.0104543134,-0.0977976888
0.0315,-0.0684626034,-0.0884929609
0.03151,0.0423859694,-0.113650061
0.03152,-0.067805133,-0.0824674742
0.03153,0.0519086186,-0.14860775
0.03154,0.0849906746,-0.0566955
0.03155,0.0933213764,-0.069840869
0.03156,0.117133774,0.031881906
0.03157,0.0652375315,0.0389460745
0.03158,0.111533391,0.00297066107
0.03159,0.100513663,0.0320628995
0.0316,0.112506612,0.0557236277
0.03161,0.0273619101,0.103754973
0.03162,-0.0077029386,0.129919508
0.03163,-0.0778718656,0.109632718
0.03164,-0.084103649,0.138132796
0.03165,-0.0378011999,0.09174348
0.03166,-0.153808826,0.0302131849
0.03167,-0.049950875,0.0127244001
0.03168,-0.182444215,-0.0224999528
0.03169,-0.0630090029,-0.0426741114
0.0317,-0.0550792258,-0.125984649
0.03171,-0.0176950759,-0.0958672825
0.03172,-0.012670908,-0.16868538
0.03173,-0.0143632502,-0.0751013353
0.03174,0.0226613052,-0.121283335
0.03175,0.0445812822,-0.0396732028
0.03176,0.0208105841,0.0128933049
0.03177,0.0789636926,0.00496162424
0.03178,0.0880500025,0.0708415159
0.03179,0.0889573239,0.0911928489
0.0318,0.0502007187,0.0767276297
0.03181,0.0245626168,0.119053807
0.03182,-0.0249508576,0.0939413971
0.03183,0.00993560602,0.100342854
0.03184,-0.0839641572,0.0870609518
0.03185,-0.078733406,0.0347981928
0.03186,-0.111848038,0.0334653126
0.03187,-0.0611406147,-0.0365269366
0.03188,-0.0920317931,-0.0778194607
0.03189,-0.122436539,-0.130691041
0.0319,-0.0884762914,-0.109578269
0.03191,0.0241311694,-0.148342678
0.03192,0.0391598834,-0.0779134889
0.03193,0.0351954133,-0.110053215
0.03194,0.0657559711,-0.0661148054
0.03195,0.117363092,-0.0880878978
0.03196,0.107129712,-0.0640001719
0.03197,0.0627665007,0.041585012
0.03198,0.134265395,0.0511805039
0.03199,0.0916085121,0.0900320343
0.032,0.075225133,0.149727231
0.03201,0.0253363797,0.0458134469
0.03202,-0.041691616,0.0449030346
0.03203,-0.0265935931,0.12514644
0.03204,-0.0238587285,0.0944008421
0.03205,-0.128294354,0.103176946
0.03206,-0.119444665,0.0454483604
0.03207,-0.0637292997,-0.0382273995
0.03208,-0.0946308018,-0.0323147417
0.03209,-0.000251227971,-0.016963912
0.0321,-0.0890956731,-0.123944838
0.03211,-0.0739052094,-0.0744642951
0.03212,-0.0232335996,-0.101784983
0.03213,-0.0338487107,-0.0507275554
0.03214,0.0796193129,-0.0655304154
0.03215,0.0809482751,-0.0381248098
0.03216,0.136896301,-0.0327687541
0.03217,0.0797636691,-0.0450934342
0.03218,0.0566446889,0.0541433155
0.03219,0.0619986624,0.0936613875
0.0322,0.0520415267,0.0678816437
0.03221,0.0129224802,0.0947428754
0.03222,-0.0132963023,0.0508440766
0.03223,-0.0862961011,0.117307946
0.03224,-0.0336329221,0.0501076315
0.03225,-0.130113356,0.0458839257
0.03226,-0.0904067306,-0.0209668487
0.03227,-0.104033486,-0.0184652121
0.03228,-0.0535668704,-0.0694639258
0.03229,-0.0382806819,-0.00483783662
0.0323,0.0156705188,-0.152483751
0.03231,-0.0105577464,-0.0886252712
0.03232,0.0132492432,-0.0379599042
0.03233,0.0681148476,-0.119642653
0.03234,0.112217644,-0.0418803296
0.03235,0.0939962087,-0.0299926042
0.03236,0.104357111,-0.0573042115
0.03237,0.154930783,0.000339104987
0.03238,0.0521235249,0.0244724948
0.03239,0.0510850226,0.0613860291
0.0324,0.0718880395,0.085836489
0.03241,-0.00695404985,0.0873830079
0.03242,-0.0380445204,0.0457730103
0.03243,-0.129977988,0.0792416074
0.03244,-0.0513514162,0.122028578
0.03245,-0.126296224,0.0729358685
0.03246,-0.0736202605,0.0119104087
0.03247,-0.0292840323,0.0460411636
0.03248,-0.125355819,0.0574901174
0.03249,-0.0745756279,-0.0610586141
0.0325,-0.0356325593,-0.0557802844
0.03251,-0.0549223828,-0.0552904754
0.03252,0.0178888413,-0.0831535278
0.03253,0.0781734164,-0.0489276579
0.03254,0.12627682,-0.0209551182
0.03255,0.127750593,-0.056326334
0.03256,0.108693385,-0.0737138383
0.03257,0.125422976,0.00226872369
0.03258,0.12017959,0.083376961
0.03259,0.0415323665,0.0456597586
0.0326,0.0925386955,0.0137502649
0.03261,0.0304491847,0.0507739689
0.03262,-0.062342726,0.168836984
0.03263,-0.0499470285,0.0873809688
0.03264,-0.105563619,0.0771684864
0.03265,-0.0398471605,0.130619059
0.03266,-0.0685187244,0.0666658063
0.03267,-0.0207830223,-0.00300266011
0.03268,-0.0592024776,-0.0999424625
0.03269,-0.0682629981,0.0537426662
0.0327,0.00178501685,-0.0794851922
0.03271,0.0096286435,-0.103241924
0.03272,0.0266560391,-0.127696791
0.03273,0.0885089999,-0.0716490791
0.03274,0.0228257101,-0.12664099
0.03275,0.09420141,-0.0110319193
0.03276,0.0885379264,0.0368727714
0.03277,0.123526202,0.0679482644
0.03278,0.0551808423,0.108579378
0.03279,0.0570674578,0.088098657
0.0328,0.0336183956,0.117454609
0.03281,0.00276452077,0.110879239
0.03282,0.0157997244,0.0598324242
0.03283,-0.0711997483,0.1193837
0.03284,-0.00713215167,0.0456210719
0.03285,-0.0724304828,0.0210044898
0.03286,-0.0489223974,0.000815362242
0.03287,-0.136711379,-0.0371017128
0.03288,-0.1269867,-0.0783330892
0.03289,-0.0393572826,-0.0735123062
0.0329,-0.0200845608,-0.0826396709
0.03291,-0.00165831285,-0.110795528
0.03292,-0.0271789801,-0.0591679578
0.03293,0.0360698635,-0.0930654844
0.03294,0.0993651394,-0.0303603887
0.03295,0.0508709591,-0.0948397445
0.03296,0.101923301,-0.0217286243
0.03297,0.0600757367,0.0159371559
0.03298,0.0481117883,0.0790902129
0.03299,0.0871230408,-0.000498486938
0.033,0.0371542849,0.0900774211
0.03301,-0.0352448689,0.107511026
0.03302,-0.0563725172,0.106842004
0.03303,0.0014559876,0.0873947664
0.03304,-0.0940575989,0.0818626837
0.03305,-0.0593484046,0.062823221
0.03306,-0.0699722375,0.0299029902
0.03307,-0.095155975,-0.0434511903
0.03308,-0.115516609,-0.0451491581
0.03309,-0.0218824161,-0.0523970149
0.0331,-0.0443531364,-0.107493799
0.03311,-0.0786947103,-0.103976272
0.03312,2.31310848e-05,-0.103142909
0.03313,-0.0450049204,-0.0588464766
0.03314,0.0505745284,-0.0503716582
0.03315,0.0858520627,-0.0675529641
0.03316,0.108510275,0.041617009
0.03317,0.0572746999,0.00782209986
0.03318,0.122582441,0.0258032584
0.03319,0.085872385,0.0846032691
0.0332,0.0485865937,0.0398189728
0.03321,-0.00952290043,0.163381207
0.03322,0.0116958668,0.128122698
0.03323,-0.0300809454,0.0497057899
0.03324,-0.0828777569,0.135428481
0.03325,-0.107174368,0.0699349565
0.03326,-0.160147621,0.0126479201
0.03327,-0.0648402363,-0.0651209011
0.03328,-0.15988693,-0.0956890525
0.03329,-0.00415786592,-0.0142538915
0.0333,-0.0399201545,-0.163956292
0.03331,0.00920394615,-0.0614493042
0.03332,0.0107448288,-0.0804225326
0.03333,-0.021484346,-0.0426870526
0.03334,0.0879928973,-0.0836285137
0.03335,0.0610630694,-0.0401918449
0.03336,0.106801749,-0.0681579786
0.03337,0.143745907,0.00198533387
0.03338,0.0370098823,0.0806078355
0.03339,0.0041756277,0.0383432114
0.0334,0.0469479299,0.0937837848
0.03341,0.0205535305,0.0196903797
0.03342,-0.0313069935,0.176456431
0.03343,-0.0202727454,0.142602697
0.03344,-0.0691898989,0.0820978434
0.03345,-0.0582796402,0.0867946705
0.03346,-0.0735827544,0.0349844872
0.03347,-0.0961362974,-0.0194097033
0.03348,-0.0580890987,-0.0702636474
0.03349,-0.055168274,-0.129190803
0.0335,-0.0525487408,-0.0293562426
0.03351,-0.00898951291,-0.0874989261
0.03352,0.0706043627,-0.153738169
0.03353,0.0733612789,-0.0945873976
0.03354,0.0752725349,-0.0117709553
0.03355,0.044537692,-0.0554342455
0.03356,0.115996254,-0.0429176567
0.03357,0.0707817382,0.0464621909
0.03358,0.059026927,0.0500869539
0.03359,0.070902777,0.0795349663
0.0336,0.0527237687,0.0447923614
0.03361,-0.00479696794,0.0802997595
0.03362,0.00674483672,0.0756882603
0.03363,-0.0372108352,0.00552907126
0.03364,-0.047635976,0.0929035835
0.03365,-0.0535025613,0.0951443153
0.03366,-0.0251084299,0.0435065329
0.03367,-0.119477641,0.0574439831
0.03368,-0.0743640004,-0.0399547591
0.03369,-0.00945983554,-0.035606854
0.0337,-0.0663052901,-0.0917076128
0.03371,-0.041192905,-0.100665535
0.03372,-0.0163994536,-0.0747125305
0.03373,-0.0299088632,-0.0677349293
0.03374,0.0532431978,-0.0852683125
0.03375,0.0685450816,-0.0788827986
0.03376,0.103252108,0.00941970077
0.03377,0.116536844,-0.00347662895
0.03378,0.0730802515,-0.028892778
0.03379,0.0342630422,0.0472625133
0.0338,0.0388131498,0.0945262028
0.03381,0.00113280927,0.134110398
0.03382,-0.073310319,0.116315476
0.03383,-0.0726442535,0.102621899
0.03384,-0.0369315399,0.0767726081
0.03385,-0.0987943139,0.0705198629
0.03386,-0.100021348,-0.0249375145
0.03387,-0.135468739,0.00677594343
0.03388,-0.0656910054,-0.0346746557
0.03389,-0.0838218626,-0.111290844
0.0339,0.0230223437,-0.112025788
0.03391,0.0293625488,-0.0754656876
0.03392,0.0175940132,-0.093560062
0.03393,0.0280135063,-0.0405843581
0.03394,0.0635685669,-0.0345436685
0.03395,0.101475165,-0.052812349
0.03396,0.0712043937,-0.0413638905
0.03397,0.0968953243,-0.0404672061
0.03398,0.0198403569,0.0114544208
0.03399,0.0389705501,0.107841861
0.034,0.0688575381,0.108329062
0.03401,-0.0408824933,0.0476650403
0.03402,-0.0131963555,0.0596022781
0.03403,-0.0321394495,0.0588815053
0.03404,-0.0614770619,0.0748348476
0.03405,-0.0156028228,0.0434761328
0.03406,-0.110298343,0.0694412868
0.03407,-0.0374634395,0.00153060784
0.03408,-0.107805687,-0.0507546973
0.03409,-0.0532006465,-0.0634854819
0.0341,-0.0794412557,-0.076764277
0.03411,-0.00158044893,-0.0121679287
0.03412,0.0109755227,-0.00723930405
0.03413,0.0423612155,-0.0484996731
0.03414,0.0425062376,-0.0851848691
0.03415,0.16890756,-0.0532292415
0.03416,0.0542779014,-0.0100502134
0.03417,0.103550747,-0.05865637
0.03418,0.12156119,0.0206051201
0.03419,0.0378913439,0.0493426868
0.0342,0.0659033516,0.0886826902
0.03421,-0.0247102724,0.0728385778
0.03422,-0.0731620351,0.0988219148
0.03423,-0.0585964247,0.0780387879
0.03424,-0.128912973,0.022406897
0.03425,-0.0836400238,0.0575632965
0.03426,-0.0192444875,0.0316917217
0.03427,-0.0226017145,0.00339275441
0.03428,-0.125591102,-0.0248297296
0.03429,0.0064587318,0.00157657035
0.0343,-0.0333485508,-0.0643751566
0.03431,0.0373241451,-0.0673868005
0.03432,0.024976905,-0.0350413262
0.03433,0.0249261357,-0.0569089946
0.03434,0.0461236266,-0.0812174689
0.03435,0.104811777,-0.0118367854
0.03436,0.121092308,0.0377484741
0.03437,0.111099383,0.0267155557
0.03438,0.0741267265,0.0262162913
0.03439,0.0600030544,0.0467710762
0.0344,0.00371464956,0.121405786
0.03441,-0.0685828718,0.102697654
0.03442,0.00807957068,0.131834419
0.03443,-0.0579236206,0.0819574028
0.03444,0.00505480379,0.0448796577
0.03445,-0.166724545,0.0420837555
0.03446,-0.0590987952,-0.0183698472
0.03447,-0.0592540828,-0.00876998725
0.03448,-0.011669951,-0.0463392619
0.03449,-0.0769010765,-0.0266515578
0.0345,-0.0782574829,-0.0917427131
0.03451,-0.049144005,-0.0194114966
0.03452,-0.0113990534,-0.0522723671
0.03453,0.0388826283,-0.0614066867
0.03454,0.00687531346,-0.0363660953
0.03455,0.116165904,-0.100326465
0.03456,0.0719657298,0.00651005822
0.03457,0.0256667054,0.0685835471
0.03458,0.056066159,0.0158279485
0.03459,0.0907478657,0.0611675689
0.0346,0.0744846173,0.0639887904
0.03461,0.00818755904,0.0715020609
0.03462,-0.0485181477,0.052708564
0.03463,-0.0316042756,0.0528970965
0.03464,-0.0147652776,0.0291050263
0.03465,-0.0514442669,0.0136313381
0.03466,-0.0781273077,-0.0186275759
0.03467,-0.0790373736,-0.0488482333
0.03468,-0.100957489,-0.0206608659
0.03469,-0.102206026,0.00809596852
0.0347,-0.0458505189,-0.092967051
0.03471,0.0265264084,-0.0956991461
0.03472,-0.00296957486,-0.118950464
0.03473,0.0343092312,-0.0488454104
0.03474,0.0955594817,-0.123901443
0.03475,0.092890143,-0.0757672423
0.03476,0.0908707905,-0.035027477
0.03477,0.120175901,0.0208482543
0.03478,0.0845269536,0.0230154461
0.03479,0.102797301,0.0164440426
0.0348,0.0644001275,0.0564841005
0.03481,-0.0154284021,0.112093766
0.03482,-0.0258876411,0.0969841361
0.03483,0.0321594397,0.0968376537
0.03484,-0.0738347855,0.0792113405
0.03485,-0.0740120631,0.0761811068
0.03486,-0.0792382366,0.0315547927
0.03487,0.0273244387,0.00081317288
0.03488,-0.0677493932,-0.0435030944
0.03489,-0.0144320736,-0.00978345988
0.0349,-0.0686699017,-0.0955135009
0.03491,0.00375505123,-0.0816800301
0.03492,-0.0416504684,-0.0466195652
0.03493,0.0741528349,-0.0589367433
0.03494,0.0572825944,-0.0183161621
0.03495,0.11235727,-0.0702452283
0.03496,0.0550813655,0.0411011527
0.03497,0.0468713854,-0.0184017544
0.03498,0.0724009191,-0.0371853273
0.03499,0.0719470507,0.0783520034
0.035,0.023488579,0.0168811113
0.03501,-0.026991594,0.116466125
0.03502,0.0232663457,0.107529146
0.03503,-0.0120688199,0.0617977475
0.03504,-0.0142647988,0.0635006669
0.03505,-0.0481416474,-0.0162804866
0.03506,-0.119256412,-0.0151940964
0.03507,-0.0650237243,-0.00155430123
0.03508,-0.0577158227,-0.0238391841
0.03509,-0.0593092162,-0.0361442837
0.0351,-0.0349358111,-0.030329981
0.03511,-0.0128829091,-0.0532384762
0.03512,0.030007719,-0.0864013247
0.03513,0.013096027,-0.0372919401
0.03514,0.0357515979,0.0203857185
0.03515,0.0620163228,-0.0537751788
0.03516,0.11060572,-0.00186432766
0.03517,0.0730418271,0.0032684751
0.03518,0.0777522071,0.0553025069
0.03519,-0.0230636917,0.0748975279
0.0352,0.01194987,0.0388729105
0.03521,0.0691438108,0.0307022081
0.03522,-0.0350212893,0.0544640096
0.03523,-0.0765238164,0.100238284
0.03524,-0.0235993944,0.081825366
0.03525,0.000499955944,0.0468760879
0.03526,-0.0433165846,-0.0356472818
0.03527,-0.0606447885,-0.0402366573
0.03528,-0.121111208,-0.0494388521
0.03529,-0.099414407,-0.115686541
0.0353,-0.015451756,-0.0266194317
0.03531,0.00171126623,-0.0620111337
0.03532,-0.0718526313,-0.0874774113
0.03533,0.0182568506,-0.0767270178
0.03534,0.0265022854,-0.06932574
0.03535,0.0370640213,-0.00670073762
0.03536,0.0599102625,-0.0323199587
0.03537,0.083680808,0.0235211837
0.03538,0.0600286241,-0.0641426881
0.03539,0.0649711984,0.120499062
0.0354,0.0170704226,0.0515390081
0.03541,0.0104121001,0.104838913
0.03542,-0.0509885808,0.0499612572
0.03543,0.0127056223,0.0277865301
0.03544,-0.0183795844,0.0622332412
0.03545,-0.118996196,0.0279788912
0.03546,-0.0705840927,-0.00274154797
0.03547,-0.029941517,-0.0358573878
0.03548,-0.0517161612,0.00840680449
0.03549,-0.0575791624,-0.0911053995
0.0355,-0.0145276493,-0.0583405526
0.03551,-0.063185583,-0.0888028118
0.03552,-0.0306663364,-0.0152422118
0.03553,0.064741436,-0.0928212126
0.03554,0.0717272157,-0.0600977938
0.03555,0.0948942515,0.0140856265
0.03556,0.0692584326,0.0067491047
0.03557,0.13415292,-0.0347696704
0.03558,0.0550155019,0.0470787927
0.03559,0.0326657963,0.039199632
0.0356,0.0279530886,0.0797973241
0.03561,-0.050262453,0.0384789041
0.03562,0.00679884668,0.0189780082
0.03563,-0.100960531,0.06665303
0.03564,0.0121553063,0.0161015341
0.03565,-0.0636828703,0.0365188448
0.03566,-0.00908988565,-0.0567833211
0.03567,-0.0816417915,-0.077602976
0.03568,-0.0554886089,0.0140189229
0.03569,-0.0875075848,-0.0797167155
0.0357,-0.0449106902,-0.0754595255
0.03571,-0.00192763474,-0.116323167
0.03572,-0.0235407874,-0.028451476
0.03573,-0.00446284348,-0.0389324535
0.03574,0.0683425249,-0.0315253055
0.03575,0.112136939,-0.030410177
0.03576,0.099658981,-0.0235301973
0.03577,0.107496138,0.0634328619
0.03578,0.135908307,0.0026267188
0.03579,0.0596629056,0.0856803841
0.0358,0.0365362491,0.028485884
0.03581,0.0224234334,0.0819143234
0.03582,0.0259408633,0.0790481098
0.03583,-0.0526689129,0.0522924604
0.03584,-0.0394955321,0.0534051813
0.03585,-0.0779972452,0.00736769291
0.03586,-0.00739493778,0.043607758
0.03587,-0.0664501078,0.00804422591
0.03588,-0.0892673099,0.00110017525
0.03589,-0.0676059622,-0.0693369116
0.0359,-0.0663488157,-0.0475465652
0.03591,-0.0351225868,-0.0686126842
0.03592,0.0037532555,-0.0537609378
0.03593,0.0667363526,-0.0378985209
0.03594,0.0408292906,-0.0655354403
0.03595,0.0752984259,-0.106788218
0.03596,-0.0522593215,-0.0331791638
0.03597,0.0198708922,-0.0470666447
0.03598,-0.0345926064,0.0024034521
0.03599,-0.00696392032,0.00514447096
0.036,-0.0560292502,0.0356924043
0.03601,0.0470856944,0.0357523487
0.03602,-0.0214992418,0.0625866158
0.03603,-0.0298437681,0.0451390481
0.03604,-0.0643100996,0.0529395497
0.03605,-0.0163665592,0.0367892967
0.03606,-0.0149821236,-0.0477199391
0.03607,-0.0102468572,-0.0030784279
0.03608,0.000973213578,0.069608944
0.03609,-0.041974927,-0.0432765123
0.0361,-0.0249457782,-0.0779181775
0.03611,-0.0295658044,-0.0928403761
0.03612,0.00076120539,-0.047442192
0.03613,0.0702754594,-0.0750668285
0.03614,0.0305058863,-0.0057979797
0.03615,0.0945152467,-0.00171677657
0.03616,0.0849716988,-0.0327230089
0.03617,0.0365386663,-0.0591905573
0.03618,0.0199026136,0.0540556589
0.03619,-0.0366410548,0.10876317
0.0362,0.00479326898,0.100357746
0.03621,0.00766215068,0.013309967
0.03622,-0.0222166585,0.0233769447
0.03623,-0.0102507949,0.132378566
0.03624,-0.0888514851,0.0747228678
0.03625,-0.0466331365,0.0755783065
0.03626,-0.0553205355,-0.0181412073
0.03627,-0.0980487816,-0.0304808435
0.03628,-0.0492910842,-0.0244187064
0.03629,-0.0150374983,-0.0499917429
0.0363,0.00797630994,-0.027372174
0.03631,0.00789274259,-0.112420923
0.03632,-0.0182163823,-0.0488560497
0.03633,-0.000406123437,-0.102006837
0.03634,0.00400693969,0.0363580445
0.03635,0.0530474819,0.00707674496
0.03636,-0.0347397228,0.00103462314
0.03637,0.0763193454,0.0296894661
0.03638,0.024724487,0.0299671597
0.03639,0.0789683268,0.0687631118
0.0364,0.0841631968,0.0253374456
0.03641,-0.0114597938,-0.0543162257
0.03642,-0.00597863385,0.0721995169
0.03643,-0.0299910577,0.0109642241
0.03644,-0.0614860126,0.0365317029
0.03645,-0.0192806446,0.0229551008
0.03646,-0.122421232,-0.0542230663
0.03647,-0.107499398,-0.0285327113
0.03648,-0.0641611898,-0.0463876601
0.03649,-0.0426543962,-0.0668011498
0.0365,-0.0190731595,0.002312131
0.03651,-0.0338390967,-0.0647203953
0.03652,-0.0752364765,-0.0115758191
0.03653,0.0480144535,-0.055070295
0.03654,0.0203770066,-0.0852944846
0.03655,0.037121552,-0.0607388865
0.03656,0.0794679203,0.00789046801
0.03657,0.115854683,-0.035153234
0.03658,0.0446809533,-0.00363468575
0.03659,0.0511253291,0.077430529
0.0366,-0.00556592163,0.0586938962
0.03661,0.0100949261,0.0955901696
0.03662,-0.0243221453,0.0138881903
0.03663,-0.0124860213,-0.0250417692
0.03664,-0.0771817305,-0.037897629
0.03665,-0.0419028155,-0.00645118661
0.03666,-0.033446261,0.0178548729
0.03667,-0.0727175149,-0.0170609428
0.03668,-0.0686506879,-0.0835412739
0.03669,0.0258729761,0.029358715
0.0367,0.0207133201,0.0134079468
0.03671,-0.0249143235,-0.0983352715
0.03672,0.0720168681,-0.0357300523
0.03673,0.0426398748,-0.0493665469
0.03674,0.00344785213,-0.0962955439
0.03675,0.00885516358,0.0366460842
0.03676,0.0777275589,-0.0594167331
0.03677,0.032826352,0.0054031213
0.03678,0.0657594991,0.00379289117
0.03679,0.0566729564,0.0808247218
0.0368,-0.0195692982,0.0341263779
0.03681,0.0385832813,0.00858683949
0.03682,0.0530207546,0.0699053422
0.03683,0.00575627251,0.016198358
0.03684,-0.0496001653,-0.00909152214
0.03685,-0.0734151518,0.035110811
0.03686,-0.0370794418,0.0349239248
0.03687,0.00258221534,0.00238312121
0.03688,-0.0421559901,0.0475230234
0.03689,0.0159913668,-0.00994899638
0.0369,0.00947100098,-0.0308525049
0.03691,-0.0318307381,-0.126106317
0.03692,-0.00329225951,0.0188476004
0.03693,0.0528277088,-0.0779427446
0.03694,0.0480195312,0.0150115085
0.03695,0.0807142349,-0.0136042001
0.03696,0.0477676589,-0.0458811447
0.03697,0.0584665484,0.0155511697
0.03698,0.032596989,0.0821582483
0.03699,0.0705035386,0.0391453161
0.037,0.0158981922,0.0193427546
0.03701,0.0197876245,0.0970539788
0.03702,0.0545484662,0.0423742919
0.03703,-0.0445620899,0.0957751772
0.03704,-0.0339779176,0.0397126168
0.03705,-0.0714630257,0.0339730843
0.03706,-0.0210619904,-0.0571588101
0.03707,-0.0668834053,-0.0155213923
0.03708,-0.00493594624,-0.0595747972
0.03709,-0.0604793377,-0.0513014883
0.0371,0.00781673208,-0.0944051765
0.03711,-0.0298445031,-0.0640770918
0.03712,-0.0197792429,-0.0419608611
0.03713,0.0117524453,-0.0809184189
0.03714,0.0154900338,-0.0218491993
0.03715,0.0486900003,-0.016976819
0.03716,0.101831303,0.0202414249
0.03717,0.0107917266,0.017887938
0.03718,0.024643071,0.0298099194
0.03719,0.057482386,0.0558077322
0.0372,-0.00520214424,0.0924525818
0.03721,0.0673038512,0.0826281933
0.03722,0.00744239198,0.00753008141
0.03723,-0.0410045473,0.0297982761
0.03724,-0.0824568299,0.0650132036
0.03725,-0.0593782347,-0.00574091125
0.03726,-0.0809243013,0.0279854733
0.03727,-0.0266297225,-0.0374968958
0.03728,-0.0877517776,-0.0895159943
0.03729,-0.0260971261,-0.0174835275
0.0373,-0.022833933,-0.0878078137
0.03731,0.00748243842,-0.0261850736
0.03732,0.037518557,-0.0837740852
0.03733,0.00859884097,-0.0285169594
0.03734,0.0598891056,-0.0390998669
0.03735,0.0262828596,-0.0131018878
0.03736,0.0107791475,0.0224226832
0.03737,0.00551985428,0.0623076823
0.03738,0.019115894,0.0280489319
0.03739,0.0525613951,0.0527358162
