run,t_s,I,Q
0,0.00696,0.657051619,0.745581011
0,0.00697,0.291836193,0.996497515
0,0.00698,0.155217805,0.982141577
0,0.00699,-0.278592988,1.01367999
0,0.007,-0.569729315,0.76480145
0,0.00701,-0.805823732,0.56968012
0,0.00702,-0.905188468,0.273502174
0,0.00703,-0.996520766,0.0726236618
0,0.00704,-1.06668293,-0.238669989
0,0.00705,-0.730721724,-0.571348621
0,0.00706,-0.547878984,-0.758502944
0,0.00707,-0.421257935,-1.00066719
0,0.00708,-0.0591041331,-1.03659886
0,0.00709,0.14893391,-0.956051919
0,0.0071,0.505970813,-0.966324471
0,0.00711,0.71171164,-0.707428244
0,0.00712,0.812950351,-0.345627133
0,0.00713,0.934999126,-0.0731601407
0,0.00714,1.00339421,0.282040692
0,0.00715,0.874031944,0.495221577
0,0.00716,0.713345971,0.825779235
0,0.00717,0.374803075,0.955957643
0,0.00718,0.227453405,0.934956873
0,0.00719,-0.129670978,0.980101434
0,0.0072,-0.509300766,0.653544465
0,0.00721,-0.592434319,0.660268251
0,0.00722,-0.90759207,0.314264549
0,0.00723,-0.921422871,0.115603123
0,0.00724,-1.00133073,-0.162190955
0,0.00725,-0.776823244,-0.393057688
0,0.00726,-0.706534589,-0.694335319
0,0.00727,-0.45959108,-0.938322666
0,0.00728,-0.299371071,-1.05815738
0,0.00729,0.31816549,-0.98065698
0,0.0073,0.504852652,-0.799585977
0,0.00731,0.673011175,-0.761515643
0,0.00732,0.949566541,-0.283256572
0,0.00733,1.0993849,-0.100289274
0,0.00734,0.974334521,0.269478318
0,0.00735,0.707699877,0.45775155
0,0.00736,0.716379278,0.788178177
0,0.00737,0.391349005,0.789697807
0,0.00738,0.058217809,0.89998877
0,0.00739,-0.229021743,0.969409701
0,0.0074,-0.652455825,0.877653374
0,0.00741,-0.636694372,0.688319486
0,0.00742,-0.898740321,0.379170354
0,0.00743,-0.921861395,0.1269858
0,0.00744,-0.925948408,-0.316238378
0,0.00745,-0.845954712,-0.481023887
0,0.00746,-0.565884018,-0.593569268
0,0.00747,-0.415682093,-0.973070213
0,0.00748,-0.170669389,-1.02804479
0,0.00749,0.236086424,-0.93258767
0,0.0075,0.55715678,-0.739128435
0,0.00751,0.747862291,-0.656581665
0,0.00752,0.929560374,-0.347278855
0,0.00753,0.941025243,-0.0634400261
0,0.00754,1.00567565,0.226705456
0,0.00755,0.951304135,0.500846939
0,0.00756,0.685065007,0.797426905
0,0.00757,0.422384331,0.896987989
0,0.00758,0.153405273,1.00980471
0,0.00759,-0.200356075,0.947459953
0,0.0076,-0.503506055,0.852709342
0,0.00761,-0.71907886,0.635102173
0,0.00762,-0.910994226,0.255010566
0,0.00763,-0.938954521,0.0853367704
0,0.00764,-0.980602964,-0.0989227321
0,0.00765,-0.849319738,-0.502037606
0,0.00766,-0.688261388,-0.815749418
0,0.00767,-0.423447081,-0.900674657
0,0.00768,-0.147083165,-0.938047333
0,0.00769,0.203102315,-0.926539502
0,0.0077,0.516730193,-0.889327588
0,0.00771,0.700984896,-0.694993867
0,0.00772,1.00197983,-0.330440159
0,0.00773,0.989214527,-0.0073210013
0,0.00774,0.953509411,0.223082288
0,0.00775,0.979520791,0.439218756
0,0.00776,0.660483463,0.804783039
0,0.00777,0.485552809,0.816909365
0,0.00778,0.149050715,1.01774466
0,0.00779,-0.281461867,0.969726966
0,0.0078,-0.473799409,0.829629728
0,0.00781,-0.649017764,0.654432839
0,0.00782,-0.967245454,0.50064059
0,0.00783,-1.00896175,0.262531447
0,0.00784,-1.05428587,-0.348794753
0,0.00785,-1.00574727,-0.570881228
0,0.00786,-0.675632488,-0.737757912
0,0.00787,-0.430225093,-1.07288146
0,0.00788,-0.102002186,-1.01915051
0,0.00789,0.194054498,-1.01093385
0,0.0079,0.518373727,-0.816877921
0,0.00791,0.62173785,-0.662608122
0,0.00792,0.906050642,-0.331646142
0,0.00793,0.958393801,-0.0542921866
0,0.00794,0.955278318,0.333584969
0,0.00795,0.819984743,0.453059981
0,0.00796,0.654039923,0.748905922
0,0.00797,0.348157468,0.889716521
0,0.00798,-0.064643293,1.07413055
0,0.00799,-0.156762562,0.891548658
0,0.008,-0.494984251,0.926718205
0,0.00801,-0.647444757,0.669462491
0,0.00802,-0.869877988,0.367101241
0,0.00803,-1.07775222,0.126298285
0,0.00804,-0.937651509,-0.111866068
0,0.00805,-0.839250206,-0.50605205
0,0.00806,-0.674795091,-0.608340228
0,0.00807,-0.458093918,-0.964733362
0,0.00808,-0.139406277,-0.851393118
0,0.00809,0.200999282,-1.09292271
0,0.0081,0.575452408,-0.745258237
0,0.00811,0.836364937,-0.70365793
0,0.00812,0.926393069,-0.469825808
0,0.00813,1.00256823,-0.0810194051
0,0.00814,0.910397766,0.245808564
0,0.00815,0.922280095,0.426005111
0,0.00816,0.672614621,0.79165696
0,0.00817,0.456397102,0.842065625
0,0.00818,0.175848087,1.00323786
0,0.00819,-0.203011148,0.90998744
0,0.0082,-0.51826156,0.751896579
0,0.00821,-0.628600151,0.657405281
0,0.00822,-0.907661557,0.335266507
0,0.00823,-1.07265997,0.153362524
0,0.00824,-1.07181385,-0.10934771
0,0.00825,-0.800589358,-0.488855244
0,0.00826,-0.689211808,-0.807221304
0,0.00827,-0.434851124,-1.00226125
0,0.00828,-0.176487407,-1.03489387
0,0.00829,0.254393909,-0.874112293
0,0.0083,0.46628924,-0.900996202
0,0.00831,0.75257888,-0.590481362
0,0.00832,0.918630836,-0.493093427
0,0.00833,0.987082266,0.0494615359
0,0.00834,0.996712116,0.202466506
0,0.00835,0.827843896,0.444108582
0,0.00836,0.667473249,0.679368032
0,0.00837,0.416328842,0.948716115
0,0.00838,0.108526662,0.908585668
0,0.00839,-0.286426944,0.840798868
0,0.0084,-0.393264725,0.895786271
0,0.00841,-0.65217405,0.661329875
0,0.00842,-0.915212038,0.414145094
0,0.00843,-1.0892309,0.197972069
0,0.00844,-1.01700858,-0.238223158
0,0.00845,-0.879301696,-0.447495256
0,0.00846,-0.574125885,-0.722134477
0,0.00847,-0.443001009,-0.933523517
0,0.00848,-0.0423744301,-0.999692112
0,0.00849,0.144621536,-0.915372932
0,0.0085,0.401547527,-0.873682718
0,0.00851,0.825183451,-0.74637525
0,0.00852,0.831686785,-0.444983711
0,0.00853,1.06482674,-0.117763017
0,0.00854,1.02100142,0.227151571
0,0.00855,0.954397057,0.542170514
0,0.00856,0.840354161,0.828397706
0,0.00857,0.367797152,0.972431105
0,0.00858,-0.0754589271,0.92932722
0,0.00859,-0.262459927,0.893315466
0,0.0086,-0.538964313,0.934632023
0,0.00861,-0.779686683,0.766911057
0,0.00862,-0.929422228,0.353437437
0,0.00863,-0.808442202,0.097870579
0,0.00864,-0.966780711,-0.142244317
0,0.00865,-0.864904619,-0.463329072
0,0.00866,-0.673202044,-0.715582441
0,0.00867,-0.542716481,-0.970942916
0,0.00868,-0.124761414,-1.01913955
0,0.00869,0.232550901,-0.96473284
0,0.0087,0.604888518,-0.910499203
0,0.00871,0.721516055,-0.445247721
0,0.00872,0.901574508,-0.423652258
0,0.00873,1.13437948,-0.0343213496
0,0.00874,0.986570421,0.166762925
0,0.00875,0.778323586,0.569980512
0,0.00876,0.575310068,0.645192693
0,0.00877,0.381846327,0.961574402
0,0.00878,0.180826489,1.01789238
0,0.00879,-0.205249576,1.0631241
0,0.0088,-0.588720291,0.818983944
0,0.00881,-0.709501845,0.696193311
0,0.00882,-0.909623839,0.517096896
0,0.00883,-1.02703943,0.018576069
0,0.00884,-1.01087058,-0.257519202
0,0.00885,-0.787534338,-0.465037501
0,0.00886,-0.637069434,-0.778911629
0,0.00887,-0.432031741,-0.926793338
0,0.00888,-0.0777108996,-0.829401802
0,0.00889,0.188199469,-1.06700565
0,0.0089,0.634714918,-0.760573491
0,0.00891,0.646979943,-0.711294183
0,0.00892,0.902616953,-0.469061916
0,0.00893,0.943291291,-0.203994581
0,0.00894,1.02656657,0.226614443
0,0.00895,0.875870004,0.544728434
0,0.00896,0.654149221,0.795948837
0,0.00897,0.405378196,0.922217234
0,0.00898,0.0134187058,1.1233569
0,0.00899,-0.161184751,0.993663114
0,0.009,-0.573336753,1.00232829
0,0.00901,-0.662549149,0.619990867
0,0.00902,-0.958147047,0.412860052
0,0.00903,-0.910114666,0.118657087
0,0.00904,-1.01787507,-0.253687342
0,0.00905,-0.924470307,-0.526233969
0,0.00906,-0.656796259,-0.672634723
0,0.00907,-0.245462,-0.919922945
0,0.00908,-0.126926761,-1.07116013
0,0.00909,0.297946981,-1.17151216
0,0.0091,0.57450523,-0.818163342
0,0.00911,0.659865488,-0.68563017
0,0.00912,1.01376318,-0.39485052
0,0.00913,0.918286768,-0.162051389
0,0.00914,1.01158679,0.20508662
0,0.00915,0.858052209,0.502579879
0,0.00916,0.646071629,0.772677368
0,0.00917,0.320489224,0.954160453
0,0.00918,0.106615567,0.94311338
0,0.00919,-0.356735913,0.970731105
0,0.0092,-0.638330471,1.00089043
0,0.00921,-0.807113582,0.757210267
0,0.00922,-0.786006469,0.40553798
0,0.00923,-1.04676624,0.00138808774
0,0.00924,-0.967336066,-0.268583966
0,0.00925,-0.833010101,-0.49006919
0,0.00926,-0.677812794,-0.851025129
0,0.00927,-0.515057415,-1.02935553
0,0.00928,-0.0530647597,-0.989405541
0,0.00929,0.142594431,-1.04075553
0,0.0093,0.466288931,-0.858834877
0,0.00931,0.786878246,-0.640772436
0,0.00932,0.863681761,-0.389517375
0,0.00933,0.985350786,-0.0909244706
0,0.00934,0.82033428,0.149300289
0,0.00935,0.808978787,0.548233269
0,0.00936,0.632200571,0.692780104
0,0.00937,0.42394222,0.828665387
0,0.00938,0.00354969075,1.00565836
0,0.00939,-0.280413355,0.932574206
0,0.0094,-0.398287889,0.904578609
0,0.00941,-0.780730489,0.616012141
0,0.00942,-0.911224877,0.499074982
0,0.00943,-0.933597395,0.0672175334
0,0.00944,-1.05647351,-0.183201403
0,0.00945,-0.911969605,-0.41719716
0,0.00946,-0.649042805,-0.868281996
0,0.00947,-0.470178551,-0.919640207
0,0.00948,-0.106712351,-1.12325926
0,0.00949,0.315397222,-0.842508357
0,0.0095,0.509833336,-0.835202764
0,0.00951,0.745784276,-0.704233703
0,0.00952,0.929016925,-0.559559821
0,0.00953,0.999546321,-0.0886735364
0,0.00954,1.0741119,0.11589442
0,0.00955,0.805959983,0.498863669
0,0.00956,0.604849621,0.757142191
0,0.00957,0.416615981,0.999952324
0,0.00958,-0.0516004378,0.997284859
0,0.00959,-0.213177224,0.968633482
0,0.0096,-0.545323712,0.868745527
0,0.00961,-0.802089342,0.670338187
0,0.00962,-1.01810041,0.318884147
0,0.00963,-0.997726722,0.119102111
0,0.00964,-1.02545925,-0.274027981
0,0.00965,-0.843577767,-0.540623977
0,0.00966,-0.660463208,-0.739523618
0,0.00967,-0.3781064,-0.740686748
0,0.00968,-0.154469947,-1.00025905
0,0.00969,0.122089006,-0.963659078
0,0.0097,0.463699294,-0.835495918
0,0.00971,0.743954412,-0.591953272
0,0.00972,0.920579595,-0.430951377
0,0.00973,1.00801732,-0.166913814
0,0.00974,0.917088833,0.113187573
0,0.00975,0.746227087,0.464696915
0,0.00976,0.649376366,0.63380889
0,0.00977,0.396690624,0.869621966
0,0.00978,0.167733008,0.882759387
0,0.00979,-0.20396717,1.06664672
0,0.0098,-0.415666122,0.853417195
0,0.00981,-0.606540873,0.78984834
0,0.00982,-0.940138735,0.458027931
0,0.00983,-0.952241597,0.154683264
0,0.00984,-0.946030494,-0.0701507986
0,0.00985,-0.914722808,-0.443569335
0,0.00986,-0.73397848,-0.77675397
0,0.00987,-0.474785437,-0.785623698
0,0.00988,-0.0626998167,-0.994158619
0,0.00989,0.0351014648,-1.07044403
0,0.0099,0.540321079,-0.938610187
0,0.00991,0.791449484,-0.6017172
0,0.00992,0.962012473,-0.451000345
0,0.00993,0.954681687,-0.0704224233
0,0.00994,0.982878265,0.167514014
0,0.00995,0.737528374,0.548225515
0,0.00996,0.611497033,0.662052264
0,0.00997,0.444814652,1.05185583
0,0.00998,0.102037889,0.996966355
0,0.00999,-0.277477709,1.01596208
1,0,-1.05554419,0.478497542
1,1e-05,-0.984025416,0.00908041817
1,2e-05,-1.07925842,-0.221765997
1,3e-05,-0.878402371,-0.452606594
1,4e-05,-0.67592156,-0.835797801
1,5e-05,-0.548573414,-0.925488998
1,6e-05,-0.0584714108,-0.98949769
1,7e-05,0.205934001,-1.01037711
1,8e-05,0.54072769,-0.714403045
1,9e-05,0.791235983,-0.680364265
1,0.0001,0.830219946,-0.500121358
1,0.00011,1.02244678,-0.0609793988
1,0.00012,0.96815915,0.254338034
1,0.00013,0.891687601,0.534090146
1,0.00014,0.659611649,0.919958215
1,0.00015,0.481133465,0.831563467
1,0.00016,0.158221167,1.02966623
1,0.00017,-0.259070651,0.921237436
1,0.00018,-0.452797978,0.994589747
1,0.00019,-0.65545088,0.687810971
1,0.0002,-0.935205447,0.401120382
1,0.00021,-1.02077487,0.133061218
1,0.00022,-1.00623408,-0.251115093
1,0.00023,-0.948700008,-0.365437765
1,0.00024,-0.821058784,-0.658603704
1,0.00025,-0.356933224,-0.949591289
1,0.00026,-0.161773409,-1.08138639
1,0.00027,0.230350034,-1.0871703
1,0.00028,0.491111987,-0.872028976
1,0.00029,0.598901652,-0.729453896
1,0.0003,0.830483988,-0.424326455
1,0.00031,1.06484641,-0.167616778
1,0.00032,1.07525696,0.212759204
1,0.00033,0.811391182,0.396182086
1,0.00034,0.755271758,0.633169817
1,0.00035,0.502833455,0.951144783
1,0.00036,0.123206795,0.946880625
1,0.00037,-0.224992658,0.94548128
1,0.00038,-0.476095275,0.980209979
1,0.00039,-0.692348594,0.682851981
1,0.0004,-0.864656852,0.362323005
1,0.00041,-0.890364168,0.183990558
1,0.00042,-1.02333353,-0.153895102
1,0.00043,-0.904828142,-0.403897584
1,0.00044,-0.843982245,-0.687244838
1,0.00045,-0.517349668,-0.877323597
1,0.00046,-0.171266034,-0.951303305
1,0.00047,0.0594397884,-1.06783433
1,0.00048,0.485155899,-0.807527857
1,0.00049,0.697882701,-0.59224137
1,0.0005,0.991322412,-0.379870948
1,0.00051,1.15844175,-0.189190446
1,0.00052,1.03475237,0.160343802
1,0.00053,0.941827276,0.498779298
1,0.00054,0.590821889,0.735235238
1,0.00055,0.388105451,1.00711239
1,0.00056,0.198662823,0.970305113
1,0.00057,-0.100225496,0.974984907
1,0.00058,-0.479357244,0.846165498
1,0.00059,-0.740707372,0.777704342
1,0.0006,-0.818059411,0.374855473
1,0.00061,-0.994819236,0.192312266
1,0.00062,-0.933700785,-0.180434958
1,0.00063,-0.866679336,-0.447946911
1,0.00064,-0.686045787,-0.684700409
1,0.00065,-0.440837008,-0.873457805
1,0.00066,-0.11093465,-0.934169272
1,0.00067,0.312487234,-0.860870345
1,0.00068,0.434097198,-0.965490786
1,0.00069,0.834668146,-0.819958635
1,0.0007,0.965041913,-0.479376261
1,0.00071,1.07045597,-0.146229647
1,0.00072,1.01476244,0.0598430005
1,0.00073,0.908887492,0.366187737
1,0.00074,0.660000976,0.840181041
1,0.00075,0.428570736,0.91670891
1,0.00076,0.0731338013,0.985445348
1,0.00077,-0.215416507,1.0004715
1,0.00078,-0.401164587,0.883660644
1,0.00079,-0.63372161,0.726386538
1,0.0008,-0.963042371,0.451289487
1,0.00081,-0.861464165,0.156773576
1,0.00082,-1.04587855,-0.214493987
1,0.00083,-0.78635568,-0.419473998
1,0.00084,-0.68971838,-0.705443608
1,0.00085,-0.482582013,-1.01796183
1,0.00086,-0.236942807,-1.00882218
1,0.00087,0.0839515438,-0.93619329
1,0.00088,0.479620748,-0.847947651
1,0.00089,0.711822893,-0.80258187
1,0.0009,0.983818423,-0.409674732
1,0.00091,1.01663324,-0.118778783
1,0.00092,0.977211853,0.173166894
1,0.00093,0.949834717,0.433949608
1,0.00094,0.606474614,0.650410494
1,0.00095,0.479571504,0.884900913
1,0.00096,0.167332073,1.01055866
1,0.00097,-0.191999134,0.907640511
1,0.00098,-0.523063435,0.948433435
1,0.00099,-0.754387515,0.705414738
1,0.001,-0.865677304,0.316549799
1,0.00101,-0.805650305,0.137572533
1,0.00102,-1.01234879,-0.267662543
1,0.00103,-0.896006503,-0.53999371
1,0.00104,-0.695135076,-0.717107937
1,0.00105,-0.462614307,-0.902663292
1,0.00106,-0.175357648,-0.905195252
1,0.00107,0.220208926,-1.04582524
1,0.00108,0.410946653,-0.997900617
1,0.00109,0.608555907,-0.625111914
1,0.0011,0.834691232,-0.315750409
1,0.00111,0.946277702,-0.177307746
1,0.00112,1.02996735,0.298951537
1,0.00113,0.923126853,0.472259538
1,0.00114,0.794107789,0.644654271
1,0.00115,0.412296433,0.908778774
1,0.00116,0.145669021,1.02428695
1,0.00117,-0.0614407236,0.969693289
1,0.00118,-0.432878219,1.01489988
1,0.00119,-0.754787734,0.716383497
1,0.0012,-0.81403704,0.377826523
1,0.00121,-1.04269554,0.140738038
1,0.00122,-1.05237543,-0.174676308
1,0.00123,-0.909454321,-0.452716226
1,0.00124,-0.779070316,-0.740682343
1,0.00125,-0.505161697,-0.951625925
1,0.00126,-0.220934505,-0.908568148
1,0.00127,0.104604609,-0.938461315
1,0.00128,0.380593186,-0.857147218
1,0.00129,0.599033698,-0.69084684
1,0.0013,0.944861382,-0.521038854
1,0.00131,0.981571296,-0.128919801
1,0.00132,0.825774196,0.282824834
1,0.00133,0.790504154,0.429188492
1,0.00134,0.681827428,0.70538168
1,0.00135,0.30591878,0.883199005
1,0.00136,0.202394662,0.940391175
1,0.00137,-0.093847921,0.967772189
1,0.00138,-0.405244951,0.891926292
1,0.00139,-0.732911417,0.654971886
1,0.0014,-0.885252958,0.480988548
1,0.00141,-0.96896063,0.2383435
1,0.00142,-0.883850441,-0.181648356
1,0.00143,-0.924179893,-0.502734675
1,0.00144,-0.765847132,-0.628336556
1,0.00145,-0.449164054,-0.919143962
1,0.00146,-0.201602967,-1.11786617
1,0.00147,0.189619421,-1.09489199
1,0.00148,0.510063561,-0.887710506
1,0.00149,0.716133482,-0.771616553
1,0.0015,0.950866957,-0.4096652
1,0.00151,0.835249553,-0.115288142
1,0.00152,0.930117286,0.1402117
1,0.00153,0.854357726,0.436764056
1,0.00154,0.715152956,0.686745094
1,0.00155,0.485450671,0.831621434
1,0.00156,0.125589484,0.876834108
1,0.00157,-0.114561657,1.09646302
1,0.00158,-0.522197112,0.878167295
1,0.00159,-0.662677967,0.6753508
1,0.0016,-0.92262314,0.457834038
1,0.00161,-1.07073749,0.12056858
1,0.00162,-0.910860464,-0.175828819
1,0.00163,-0.973142866,-0.471037064
1,0.00164,-0.672178457,-0.691816535
1,0.00165,-0.533141528,-0.903653432
1,0.00166,-0.0208632225,-1.09064637
1,0.00167,0.225309528,-0.909383843
1,0.00168,0.42109514,-0.842827083
1,0.00169,0.68877576,-0.633925598
1,0.0017,0.935205008,-0.324816377
1,0.00171,0.940942723,-0.215128514
1,0.00172,0.876823187,0.134568311
1,0.00173,0.888766917,0.462514963
1,0.00174,0.684210618,0.626933679
1,0.00175,0.494366306,0.865727211
1,0.00176,0.0761323696,1.10599428
1,0.00177,0.0013303769,0.923954405
1,0.00178,-0.556021,0.832048433
1,0.00179,-0.794248021,0.615430663
1,0.0018,-0.882667942,0.385454943
1,0.00181,-0.974347022,0.190974711
1,0.00182,-1.02640247,-0.0356442622
1,0.00183,-0.905773418,-0.491689247
1,0.00184,-0.746803937,-0.706011591
1,0.00185,-0.341573899,-0.909437489
1,0.00186,-0.134250751,-0.985678282
1,0.00187,0.0520006632,-1.1176158
1,0.00188,0.34930388,-0.939840885
1,0.00189,0.814585296,-0.708457227
1,0.0019,0.865256845,-0.2945121
1,0.00191,0.920622483,-0.140504386
1,0.00192,1.03870462,0.282742545
1,0.00193,0.859310181,0.422811655
1,0.00194,0.721272418,0.643151528
1,0.00195,0.448316415,1.0284442
1,0.00196,0.166190593,1.08886587
1,0.00197,-0.24607514,0.9687586
1,0.00198,-0.388682525,0.967172827
1,0.00199,-0.770226734,0.692718917
1,0.002,-0.945360509,0.493508849
1,0.00201,-0.979756067,0.150321307
1,0.00202,-1.03557567,-0.265076069
1,0.00203,-0.922174702,-0.53367035
1,0.00204,-0.722130493,-0.641386601
1,0.00205,-0.539598348,-0.921954939
1,0.00206,-0.196072043,-1.08923491
1,0.00207,0.12649674,-1.13384957
1,0.00208,0.432711043,-0.822107442
1,0.00209,0.594706096,-0.942262816
1,0.0021,0.900778004,-0.37563046
1,0.00211,1.02659178,-0.184467794
1,0.00212,0.99149751,0.0746759861
1,0.00213,0.900320022,0.519753338
1,0.00214,0.777651561,0.795260353
1,0.00215,0.508283121,0.960602723
1,0.00216,0.158198724,1.05436516
1,0.00217,-0.0948398012,1.00464695
1,0.00218,-0.493943835,1.00381501
1,0.00219,-0.751896789,0.641474687
1,0.0022,-0.770228875,0.524172173
1,0.00221,-0.929968453,0.190572311
1,0.00222,-1.02938749,-0.202536344
1,0.00223,-0.786406454,-0.554929186
1,0.00224,-0.711772125,-0.690090761
1,0.00225,-0.454610143,-0.984520666
1,0.00226,-0.134500844,-0.893328673
1,0.00227,0.115218535,-0.929507829
1,0.00228,0.462029363,-0.861814778
1,0.00229,0.612766885,-0.654630819
1,0.0023,0.905284858,-0.452056045
1,0.00231,1.06052034,-0.144984082
1,0.00232,0.981546121,0.159969643
1,0.00233,0.864231385,0.390283496
1,0.00234,0.553864267,0.812736734
1,0.00235,0.385297622,0.877430061
1,0.00236,0.176239014,0.883128721
1,0.00237,-0.166630335,0.958181251
1,0.00238,-0.365325468,0.925934828
1,0.00239,-0.650233548,0.676335633
1,0.0024,-0.830500006,0.464041965
1,0.00241,-1.06218958,0.201602013
1,0.00242,-1.03023474,-0.145750516
1,0.00243,-0.905612642,-0.338373774
1,0.00244,-0.652873431,-0.576775006
1,0.00245,-0.457899158,-0.858731324
1,0.00246,-0.109542781,-0.991768969
1,0.00247,0.222508723,-1.01216614
1,0.00248,0.321968772,-0.734279888
1,0.00249,0.61496078,-0.637142226
1,0.0025,0.928254928,-0.408424233
1,0.00251,0.90887087,-0.189139307
1,0.00252,1.04969841,0.148449429
1,0.00253,0.825765966,0.465856639
1,0.00254,0.721074752,0.610204459
1,0.00255,0.48506255,0.925115531
1,0.00256,0.118786727,1.04133729
1,0.00257,-0.115541064,1.09115124
1,0.00258,-0.395172769,0.87716612
1,0.00259,-0.758655168,0.646831371
1,0.0026,-0.977297601,0.44376034
1,0.00261,-0.957554345,0.0999786117
1,0.00262,-1.04986686,-0.104043217
1,0.00263,-0.870907771,-0.41368584
1,0.00264,-0.740659204,-0.747882946
1,0.00265,-0.558862391,-0.853103243
1,0.00266,-0.0816030841,-1.07740414
1,0.00267,0.136882754,-1.04588051
1,0.00268,0.544218311,-0.906778613
1,0.00269,0.712345744,-0.732246992
1,0.0027,0.894388571,-0.468180419
1,0.00271,0.971560742,-0.195818934
1,0.00272,1.02106572,0.238156957
1,0.00273,0.89509443,0.471997724
1,0.00274,0.699021314,0.708198408
1,0.00275,0.39473884,0.755786689
1,0.00276,0.167622406,0.869710758
1,0.00277,-0.2344449,0.917881579
1,0.00278,-0.414834583,0.821069343
1,0.00279,-0.70800062,0.706357392
1,0.0028,-0.981332287,0.390885064
1,0.00281,-1.06210112,0.156125161
1,0.00282,-0.902062889,-0.160113696
1,0.00283,-0.873209249,-0.378147746
1,0.00284,-0.755157607,-0.767232581
1,0.00285,-0.438759552,-0.791620331
1,0.00286,-0.195780331,-1.03430276
1,0.00287,0.279042703,-1.00128548
1,0.00288,0.459718881,-1.00337148
1,0.00289,0.786218021,-0.727924787
1,0.0029,0.723408739,-0.528547953
1,0.00291,0.879798841,-0.112510748
1,0.00292,0.913610956,0.155598112
1,0.00293,0.854819675,0.413170988
1,0.00294,0.656388754,0.75104048
1,0.00295,0.417507269,0.835283954
1,0.00296,0.175022026,1.05085489
1,0.00297,-0.201357569,1.06041283
1,0.00298,-0.368321985,0.799347213
1,0.00299,-0.771995624,0.730730951
1,0.003,-0.799254448,0.497603719
1,0.00301,-0.945710456,0.28631629
1,0.00302,-1.03034295,-0.166443354
