condition,t_s,p1_I,p1_Q,p2_I,p2_Q,p3_I,p3_Q,wide_I,wide_Q
coherent_long,0.00218,0.685141047,0.158711352,0.691856618,0.0576421008,0.685270489,0.0783053514,0.939300228,0.167793485
coherent_long,0.00219,0.525451858,0.309324572,0.692872645,0.570512643,0.520743686,0.319400192,1.00903352,0.476348854
coherent_long,0.0022,0.317354544,0.526284581,0.753722926,0.825263644,0.3760119,0.445521975,0.493999932,0.79611038
coherent_long,0.00221,0.391867474,0.671235139,0.249300099,0.887677139,0.349995232,0.499358625,0.346951841,0.877799057
coherent_long,0.00222,0.054798141,0.561687703,-0.155485658,0.977707992,0.218802885,0.672845197,0.0319729374,0.997891772
coherent_long,0.00223,-0.469549108,0.639672752,-0.336371645,1.00758051,-0.436750314,0.648556796,-0.137713564,0.840197338
coherent_long,0.00224,-0.175275073,0.802211618,-0.498642089,1.04057952,-0.370969524,0.531711387,-0.301790766,0.68068422
coherent_long,0.00225,-0.456047077,0.45366778,-0.710510956,0.746998383,-0.419777412,0.258477933,-0.584886077,0.540986406
coherent_long,0.00226,-0.750233656,0.22109273,-0.987158917,0.369275949,-0.631018188,0.196512141,-1.0447487,0.248580686
coherent_long,0.00227,-0.682578621,-0.0271925688,-0.952116602,-0.0356965774,-0.556720574,-0.0737638438,-0.828835538,-0.0496490181
coherent_long,0.00228,-0.726314171,-0.20303774,-1.06803834,-0.209841427,-0.727966692,-0.0723210319,-0.90042161,-0.238181696
coherent_long,0.00229,-0.538196688,-0.38849819,-0.880567939,-0.544404414,-0.744339626,-0.282612956,-0.612191267,-0.572907225
coherent_long,0.0023,-0.317206418,-0.497315008,-0.50720408,-0.700319729,-0.476835105,-0.493456768,-0.702810436,-0.697989692
coherent_long,0.00231,-0.395715438,-0.651913232,-0.215817406,-1.04796468,-0.224191146,-0.831198482,-0.348135142,-0.834490465
coherent_long,0.00232,-0.13150764,-0.562309309,0.0769165956,-1.00852023,0.0339869349,-0.593316215,-0.137418834,-0.927824052
coherent_long,0.00233,0.17275399,-0.558262344,0.327229548,-1.04955076,0.146772824,-0.479549964,0.142795811,-0.641331443
coherent_long,0.00234,0.514306562,-0.503223361,0.500141675,-0.871870823,0.336272898,-0.583383421,0.53127347,-0.658775234
coherent_long,0.00235,0.421459915,-0.482778482,0.830883065,-0.517993699,0.298848768,-0.360665389,0.580452874,-0.659792954
coherent_long,0.00236,0.394446856,-0.225472472,0.860244845,-0.428804247,0.645277109,-0.369729106,0.910678172,-0.407634383
coherent_long,0.00237,0.661485054,-0.113226346,1.10116055,-0.0448816976,0.79174731,0.0576426881,1.03886368,-0.164100221
coherent_long,0.00238,0.603406391,0.149856217,1.02641103,0.131447931,0.671669682,0.15395805,0.973729942,0.223788136
coherent_long,0.00239,0.518207276,0.255990646,0.703624567,0.663314391,0.658368071,0.19367753,0.990347961,0.586028664
coherent_long,0.0024,0.53919535,0.558296123,0.452151667,0.713618699,0.287359817,0.565948531,0.542050129,0.843193149
coherent_long,0.00241,0.31844373,0.491412325,0.306159759,0.940925307,0.207571261,0.547980519,0.35023085,0.790928383
coherent_long,0.00242,0.203858691,0.695394836,-0.0551303952,0.874769614,-0.0558703968,0.483216582,0.180572248,0.825953676
coherent_long,0.00243,-0.346178995,0.750934993,-0.110415513,0.942479204,-0.0930906099,0.510644371,-0.116752781,0.997227236
coherent_long,0.00244,-0.347676276,0.483225696,-0.457552698,0.932850705,-0.291182701,0.46131278,-0.559764301,0.820451145
coherent_long,0.00245,-0.426963014,0.21546168,-0.644646838,0.543361341,-0.595766328,0.381549298,-0.940161347,0.671223827
coherent_long,0.00246,-0.360239039,0.159743519,-1.01454393,0.0984308046,-0.69516301,0.328954558,-1.00621273,0.311994803
coherent_long,0.00247,-0.717821303,-0.105797567,-1.15410346,0.0724374194,-0.679754447,0.0160374803,-0.905482445,0.0872286459
coherent_long,0.00248,-0.706654655,-0.125274965,-0.96857549,-0.280262229,-0.530950483,-0.248014065,-0.90344238,-0.124158549
coherent_long,0.00249,-0.54669723,-0.460590764,-0.860895064,-0.583615638,-0.775896473,-0.249013199,-0.783275342,-0.629938354
coherent_long,0.0025,-0.529709226,-0.418820656,-0.60040016,-0.849875428,-0.467853881,-0.627450305,-0.509747741,-0.718625477
coherent_long,0.00251,-0.293819202,-0.630000021,-0.591324468,-1.01758782,-0.130459952,-0.849906183,-0.205206335,-0.692701309
coherent_long,0.00252,0.0131936797,-0.764554052,-0.158910361,-0.818326678,-0.232992907,-0.775492904,0.0077790507,-0.711446716
coherent_long,0.00253,0.150526876,-0.799594187,0.322580646,-1.09520469,0.0581383577,-0.622317817,0.370581838,-0.945753691
coherent_long,0.00254,0.329733029,-0.447915653,0.369204904,-0.869640473,0.153333673,-0.523955267,0.452373088,-0.899405347
coherent_long,0.00255,0.687926659,-0.475220816,0.848005939,-0.783158103,0.441751345,-0.545514637,0.645877658,-0.625288956
coherent_long,0.00256,0.909084299,-0.231224514,0.680091333,-0.504865855,0.697409379,-0.261492446,0.789288433,-0.195243909
coherent_long,0.00257,0.646738811,-0.0879253927,1.20751265,-0.00884458781,0.638519604,-0.14248423,0.787255197,-0.199162256
coherent_long,0.00258,0.615715257,-0.00335303689,0.840507733,0.229281767,0.499664059,0.158263336,0.861934915,0.400594708
coherent_long,0.00259,0.450864146,0.31606446,0.74717681,0.573889815,0.57754479,0.357701744,0.775318626,0.376308616
coherent_long,0.0026,0.448905643,0.583023597,0.507748619,0.746769371,0.514837303,0.364932018,0.602044345,0.800565384
coherent_long,0.00261,0.0906809426,0.794462414,0.444496732,0.806508472,0.161498912,0.767232513,0.358903138,0.749205012
coherent_long,0.00262,-0.0604970055,0.69165193,-0.131414613,1.02450725,0.0183297997,0.424324743,0.0570959697,0.855477366
coherent_long,0.00263,-0.218483235,0.6199395,-0.296160464,0.976890636,-0.182606338,0.465358036,-0.275263821,0.996262763
coherent_long,0.00264,-0.427350694,0.403154611,-0.528943787,1.12294239,-0.445153789,0.653884363,-0.471447913,0.877513323
coherent_long,0.00265,-0.312100747,0.35246861,-0.845584957,0.600386605,-0.55008858,0.296467185,-0.664098319,0.46751712
coherent_long,0.00266,-0.694011183,0.179511958,-0.631633198,0.342900304,-0.660537874,0.33876881,-1.02423405,0.118310372
coherent_long,0.00267,-0.732689705,0.103041123,-1.02333642,0.0941492791,-0.693717241,0.251942996,-1.0265554,0.173650087
coherent_long,0.00268,-0.971523084,-0.0329710783,-1.00133989,-0.285369014,-0.500316484,-0.131526369,-0.855778675,-0.31465592
coherent_long,0.00269,-0.76275142,-0.496219966,-1.01991788,-0.645222166,-0.591041449,-0.416304707,-0.696774284,-0.445236154
coherent_long,0.0027,-0.481085195,-0.506615203,-0.435725602,-0.763628207,-0.360974014,-0.348452326,-0.589483334,-0.722349777
coherent_long,0.00271,-0.167684202,-0.637761983,-0.397990921,-1.02517125,-0.13304636,-0.647370359,-0.482008955,-0.890775912
coherent_long,0.00272,-0.129315935,-0.545952553,0.0437685825,-0.785242303,0.272941376,-0.745638131,-0.0249303007,-0.890356841
coherent_long,0.00273,0.253996923,-0.576470453,0.185986518,-1.09407663,0.206307538,-0.83755537,0.168466118,-0.915633331
coherent_long,0.00274,0.388084111,-0.633315764,0.702490257,-0.911334794,0.307849211,-0.398802879,0.397642805,-0.855445745
coherent_long,0.00275,0.459798223,-0.672502378,0.668757802,-0.772133711,0.365051401,-0.440351419,0.637929113,-0.681521743
coherent_long,0.00276,0.463896771,-0.127086406,0.924518102,-0.396764913,0.687924728,-0.317226325,0.866651334,-0.29743812
coherent_long,0.00277,0.776673123,0.0997077976,1.0649634,-0.0680272008,0.620215048,-0.0595201575,0.883011519,-0.0920635062
coherent_long,0.00278,0.440105681,0.341350312,1.19438591,0.230037048,0.733919526,0.25763421,0.931575295,0.187666262
coherent_long,0.00279,0.507801581,0.195918626,0.989273971,0.540016617,0.628936855,0.251109486,0.959243811,0.578389811
coherent_long,0.0028,0.324128432,0.473801427,0.652110601,0.791227634,0.33158558,0.436837659,0.610424056,0.569078063
coherent_long,0.00281,0.416929246,0.564018889,0.554251146,0.848292441,0.150538655,0.681774004,0.217110596,1.05661284
coherent_long,0.00282,-0.106158179,0.453734488,0.326721175,1.19487063,0.0223779533,0.578297993,-0.0545367752,0.621290884
coherent_long,0.00283,-0.148979973,0.645622167,-0.0740174479,0.949212866,-0.260365406,0.806275337,-0.317402301,0.778506889
coherent_long,0.00284,-0.357077155,0.548123877,-0.48598233,0.918703169,-0.277603753,0.597043074,-0.512322678,0.922733181
coherent_long,0.00285,-0.652109271,0.406213596,-0.931118018,0.667451366,-0.216228358,0.301207283,-0.714503886,0.670628706
coherent_long,0.00286,-0.771728275,0.190375597,-1.25427825,0.340664919,-0.523880943,0.303280132,-0.832486741,0.185326311
coherent_long,0.00287,-0.830931019,0.0894734831,-1.14145082,0.00360015233,-0.587394209,0.184045491,-0.868675646,0.020700411
coherent_long,0.00288,-0.503880785,-0.239631661,-1.06638981,-0.108833874,-0.676337927,-0.21800281,-0.910888103,-0.211969803
coherent_long,0.00289,-0.555815598,-0.601888745,-0.899225899,-0.493323526,-0.627126703,-0.229064681,-0.699518784,-0.438043532
coherent_long,0.0029,-0.584940882,-0.552922497,-0.612107248,-0.931072975,-0.486942081,-0.405901469,-0.693479933,-0.754016042
coherent_long,0.00291,-0.304576268,-0.536496892,-0.185137662,-0.91263943,-0.429786267,-0.48361315,-0.445108736,-0.780351016
coherent_long,0.00292,-0.0211332781,-0.763576844,0.266810161,-1.17461729,-0.00538198668,-0.542234811,0.0594817028,-0.91469503
coherent_long,0.00293,0.254883813,-0.662671249,0.232405273,-0.847715647,0.187527752,-0.702035746,0.248262211,-0.867130282
coherent_long,0.00294,0.482657533,-0.571179176,0.502909081,-0.970807289,0.40036541,-0.437832743,0.525777884,-0.679872195
coherent_long,0.00295,0.698189201,-0.385434134,0.800033759,-0.602328367,0.546558915,-0.220511143,0.634259064,-0.54059497
coherent_long,0.00296,0.731663122,-0.295738381,1.01859206,-0.347217402,0.400675361,-0.079359844,0.772225095,-0.393523136
coherent_long,0.00297,0.775861988,-0.14152996,1.03274169,0.153373553,0.690866516,-0.083979338,0.938978908,-0.00944683341
coherent_long,0.00298,0.70589651,0.166041692,1.0448562,-0.0451010879,0.802841757,0.0523804841,0.90771709,0.432265986
coherent_long,0.00299,0.475005005,0.326647052,0.8184126,0.433895895,0.757688943,0.421067994,0.873800708,0.509683604
coherent_long,0.003,0.403426196,0.56735747,0.595385501,0.840063629,0.56898221,0.588317271,0.682166692,0.813328366
coherent_long,0.00301,0.247031334,0.540589139,0.260962787,1.15822882,0.24227198,0.731595583,0.28419871,0.749678993
coherent_long,0.00302,-0.173020175,0.7060237,0.207864146,1.08947365,-0.149576789,0.538351931,-0.201743963,0.811405712
coherent_long,0.00303,-0.33626607,0.506449802,-0.260013532,0.959610237,-0.278566459,0.670910292,-0.173595989,0.980010256
coherent_long,0.00304,-0.365621118,0.597957099,-0.766820716,0.964576045,-0.53874495,0.605865268,-0.664891226,0.843857981
coherent_long,0.00305,-0.389674177,0.53246844,-0.637112692,0.635805113,-0.483197676,0.734094496,-0.669608399,0.652665581
coherent_long,0.00306,-0.733189827,0.155255713,-0.796837802,0.317159963,-0.619807297,0.397703369,-1.00290049,0.238751212
coherent_long,0.00307,-0.721682749,-0.149392336,-1.13311435,0.0958557378,-0.737086602,0.0905684602,-0.909275988,0.110572025
coherent_long,0.00308,-0.571419267,-0.451000239,-0.849551314,-0.412210712,-0.590906238,-0.0516139866,-0.71507598,-0.262253943
coherent_long,0.00309,-0.582369781,-0.534277135,-0.812641058,-0.431249975,-0.680144543,-0.311198684,-0.726713713,-0.737049062
coherent_long,0.0031,-0.261751781,-0.397204248,-0.597252467,-0.730517066,-0.421422671,-0.360321812,-0.601284912,-0.747745769
coherent_long,0.00311,-0.228505621,-0.874036986,-0.342735586,-0.845597576,-0.201211051,-0.813595415,-0.341284503,-0.748594128
coherent_long,0.00312,0.037846314,-0.79968011,-0.051684822,-0.878950614,-0.229295332,-0.683043052,-0.0157144003,-0.784911702
coherent_long,0.00313,0.223179528,-0.493048662,0.17546362,-1.04166142,0.0877910809,-0.86327515,0.171619941,-0.987023603
coherent_long,0.00314,0.38920822,-0.460119591,0.578945241,-0.773536165,0.31561353,-0.335265876,0.546661493,-0.865675478
coherent_long,0.00315,0.46609676,-0.407314046,0.879230122,-0.811479478,0.549478213,-0.337746514,0.66288872,-0.546919574
coherent_long,0.00316,0.58491598,-0.145973162,0.912717694,-0.259167745,0.627233903,-0.245069667,1.15954587,-0.0919647796
coherent_long,0.00317,0.648758619,-0.0405422998,1.22643735,-0.056424548,0.704405432,0.212713563,0.856094051,-0.0321513889
coherent_long,0.00318,0.622877098,0.045675733,1.1270314,0.348536006,0.666003529,-0.0275468725,1.03209975,0.445561712
coherent_long,0.00319,0.548112529,0.467108524,0.74968724,0.513064685,0.486472989,0.341227736,0.852928813,0.533814618
coherent_long,0.0032,0.478305384,0.549413233,0.570730531,0.813348187,0.47486363,0.634902842,0.54812446,0.587255707
coherent_long,0.00321,0.103630297,0.664382369,0.302098911,0.917114993,0.162782238,0.877667087,0.169458246,0.761705155
coherent_long,0.00322,0.299225251,0.899720595,-0.0780505932,1.05632328,0.0992219671,0.592387825,-0.0812528313,0.886491278
coherent_long,0.00323,-0.062881433,0.738708854,-0.309192337,1.02251124,-0.276667337,0.627382329,-0.0947492794,0.961870859
coherent_long,0.00324,-0.391044704,0.523579461,-0.568562366,0.948999425,-0.309801144,0.656203309,-0.544532968,0.967619892
coherent_long,0.00325,-0.44285539,0.456023455,-0.743065479,0.654337515,-0.574454011,0.506367022,-0.834246888,0.501742916
coherent_long,0.00326,-0.551703322,0.223138583,-0.938170277,0.456994224,-0.693382328,0.0371325603,-0.898444718,0.210334834
coherent_long,0.00327,-0.673305031,0.0807164683,-1.02895506,0.15301585,-0.600371023,0.091287305,-0.963601482,0.188600251
coherent_long,0.00328,-0.604074027,0.0107470706,-1.02314236,-0.263510012,-0.633228192,-0.0127079009,-1.10826623,-0.355791903
coherent_long,0.00329,-0.529092264,-0.367862509,-0.768523902,-0.537412934,-0.52597786,-0.645958665,-0.681734277,-0.480731395
coherent_long,0.0033,-0.543158972,-0.453020378,-0.708574176,-0.730724289,-0.27200614,-0.461456738,-0.617343227,-0.706012155
coherent_long,0.00331,-0.0215024258,-0.687460817,-0.249446079,-1.00387491,-0.259494845,-0.612631656,-0.499621612,-0.824836866
coherent_long,0.00332,0.0491552669,-0.722614348,-0.0403637583,-1.00547947,-0.0824075742,-0.569953799,0.0148573753,-0.894288538
coherent_long,0.00333,-0.0641326381,-0.682438954,0.384643309,-0.823952108,0.129026396,-0.507514612,0.114553781,-0.865775488
coherent_long,0.00334,0.387647331,-0.501431387,0.415842517,-0.795229188,0.473628261,-0.408580247,0.228635833,-0.841576536
coherent_long,0.00335,0.599764184,-0.347631064,0.848910158,-0.59021458,0.54829122,-0.371339239,0.761614857,-0.689402588
coherent_long,0.00336,0.397901277,-0.210622473,0.999622147,-0.410677879,0.730930671,-0.218163498,0.879984549,-0.362263408
coherent_long,0.00337,0.58978442,0.0327352665,0.951218059,-0.0361676909,0.530779175,0.0747095222,0.959240367,-0.0526964295
coherent_long,0.00338,0.740358879,0.153355488,1.05138371,0.115211154,0.703826509,0.188743792,1.20980248,0.221636784
coherent_long,0.00339,0.773851533,0.636246453,0.576908151,0.535061634,0.484096202,0.358559209,0.975193329,0.494833847
coherent_long,0.0034,0.293870911,0.342626969,0.784960917,0.692095254,0.528209726,0.624096434,0.580887662,0.695906799
coherent_long,0.00341,0.357223679,0.736001,0.264608815,0.898393805,0.0906278443,0.545026935,0.195986232,0.878068771
coherent_long,0.00342,0.101908631,0.590330646,0.08154655,1.20838325,0.152473135,0.632966778,-0.0742697688,0.935535273
coherent_long,0.00343,-0.143520286,0.790320999,-0.588655623,0.935584945,-0.165240643,0.591922961,-0.395882699,0.892812496
coherent_long,0.00344,-0.373903168,0.465990949,-0.365616576,0.995333983,-0.521136667,0.52966281,-0.575046148,0.669372264
coherent_long,0.00345,-0.423123782,0.396666123,-0.823382016,0.521303594,-0.354106169,0.385350731,-0.621430777,0.550567752
coherent_long,0.00346,-0.640644539,0.232801919,-0.924179477,0.330726517,-0.579532291,0.355199612,-1.03929616,0.338463062
coherent_long,0.00347,-0.796080553,0.287881274,-1.19094926,0.0835193976,-0.54929985,-0.028164528,-0.945353537,-0.125374339
coherent_long,0.00348,-0.656920324,-0.203171781,-1.10538787,-0.255003012,-0.735448771,-0.26341662,-1.01970579,-0.101534385
coherent_long,0.00349,-0.595282954,-0.239864378,-0.862675459,-0.545689858,-0.637445561,-0.39496888,-0.710539183,-0.496383318
coherent_long,0.0035,-0.341378869,-0.497757534,-0.629200827,-0.733668895,-0.514670466,-0.325223904,-0.549643597,-0.717006026
coherent_long,0.00351,-0.252407065,-0.457254463,-0.291101229,-1.09562027,-0.256232086,-0.636147042,-0.229162223,-0.68113468
coherent_long,0.00352,-0.131750112,-0.701929553,-0.0270568391,-0.860489288,-0.0555776851,-0.791181057,-0.130568427,-0.978593155
coherent_long,0.00353,0.25212285,-0.615349006,0.425249623,-0.850483909,0.261029394,-0.584279474,0.208903624,-0.904871091
coherent_long,0.00354,0.353527761,-0.459523625,0.493001934,-0.911957454,0.477636657,-0.422370521,0.57665964,-0.746939183
coherent_long,0.00355,0.639093882,-0.404212128,0.73044903,-0.59452295,0.536484337,-0.565216362,0.76414023,-0.721162717
coherent_long,0.00356,0.750306428,-0.213229497,0.817978855,-0.292771929,0.615376374,-0.258461279,0.917963227,-0.307244512
coherent_long,0.00357,0.513393518,0.0523716473,0.886679426,0.11366854,0.523617658,-0.0897834643,1.03189951,-0.182139217
coherent_long,0.00358,0.631456861,0.183422565,1.12326802,0.139924389,0.504461571,0.280666287,0.850590077,0.221438756
coherent_long,0.00359,0.457047885,0.248855562,0.758616331,0.539102551,0.531753338,0.278266772,0.617491964,0.210390916
coherent_long,0.0036,0.479848902,0.281011806,0.494508172,0.815624027,0.153402335,0.428543551,0.617148716,0.635732282
coherent_long,0.00361,0.255969654,0.685510057,0.307018902,1.01629738,0.246904699,0.71785989,0.105779892,1.10611117
coherent_long,0.00362,0.146709679,0.687141853,0.0641732885,1.08051937,-0.115126045,0.715029047,0.290260788,0.869025182
coherent_long,0.00363,-0.296730798,0.91693652,-0.308796226,0.83312413,-0.135612979,0.684409192,-0.136313191,0.950069973
coherent_long,0.00364,-0.417818651,0.62744567,-0.546944341,0.72176722,-0.467157989,0.704937792,-0.541369213,0.558218119
coherent_long,0.00365,-0.786939934,0.357768308,-0.720962664,0.581048952,-0.486841613,0.350060862,-0.590350272,0.472519904
coherent_long,0.00366,-0.563999844,0.16913394,-0.78810542,0.299169576,-0.650305008,0.1089964,-0.810875909,0.0597022037
coherent_long,0.00367,-0.774194635,0.141282002,-1.21346979,-0.0157472648,-0.662465144,0.116948274,-1.01317874,0.0148094351
coherent_long,0.00368,-0.623551549,0.0925023645,-1.11460333,-0.202364106,-0.668074858,-0.17616251,-1.06329321,-0.432405056
coherent_long,0.00369,-0.480133387,-0.389333538,-0.755546105,-0.564820593,-0.629656257,-0.439076232,-0.741785155,-0.53465477
coherent_long,0.0037,-0.244138591,-0.568379901,-0.494616382,-0.999605604,-0.382431315,-0.643248349,-0.751894615,-0.768252841
