t_s,z_i_v,z_q_v,shunt_v
5.090332e-02,-2.936647e-03,-2.842114e-02,2.390975e-03
5.102539e-02,1.487065e-03,-3.104606e-02,-3.345564e-04
5.114746e-02,5.776171e-03,-2.902167e-02,-8.684278e-04
5.126953e-02,6.851717e-03,-2.349101e-02,1.968083e-03
5.139160e-02,6.089501e-04,-2.650247e-02,-9.812082e-04
5.151367e-02,8.441404e-03,-2.581292e-02,-2.076655e-03
5.163574e-02,1.398592e-03,-2.222375e-02,-1.042820e-03
5.175781e-02,8.276690e-03,-2.696977e-02,6.772245e-05
5.187988e-02,1.161569e-02,-2.651743e-02,-1.339284e-03
5.200195e-02,1.152704e-02,-2.739766e-02,5.007565e-03
5.212402e-02,4.878474e-03,-2.288433e-02,-6.466312e-03
5.224609e-02,4.364718e-03,-2.724956e-02,3.175721e-04
5.236816e-02,3.313527e-03,-1.667008e-02,5.478485e-04
5.249023e-02,4.840376e-03,-2.510340e-02,-1.010388e-03
5.261230e-02,1.147055e-02,-2.576555e-02,3.923695e-03
5.273438e-02,9.644285e-03,-2.833597e-02,1.503592e-04
5.285645e-02,7.577557e-03,-2.405210e-02,-2.497394e-03
5.297852e-02,1.398405e-03,-2.247439e-02,2.610054e-03
5.310059e-02,4.858591e-03,-3.259964e-02,9.649423e-04
5.322266e-02,1.232549e-02,-3.035920e-02,1.110267e-03
5.334473e-02,8.608920e-03,-2.916367e-02,-5.146731e-03
5.346680e-02,-2.054293e-03,-2.460049e-02,-1.307564e-03
5.358887e-02,1.597975e-02,-2.558714e-02,-6.993763e-03
5.371094e-02,1.180204e-02,-2.355670e-02,-3.311170e-03
5.383301e-02,9.971383e-03,-2.592042e-02,-5.834699e-04
5.395508e-02,6.751623e-03,-3.267478e-02,3.335246e-04
5.407715e-02,1.351781e-02,-2.429847e-02,1.184972e-03
5.419922e-02,3.390216e-03,-2.245352e-02,3.757497e-03
5.432129e-02,1.033136e-02,-2.100201e-02,-1.740482e-03
5.444336e-02,4.885392e-03,-1.914258e-02,-3.537685e-03
5.456543e-02,1.189562e-02,-2.432532e-02,-7.214058e-03
5.468750e-02,9.280309e-03,-1.946003e-02,-2.068060e-03
5.480957e-02,8.904298e-03,-3.269179e-02,3.976441e-03
5.493164e-02,8.992453e-03,-1.826966e-02,-1.952843e-03
5.505371e-02,1.869095e-02,-2.835110e-02,-2.393684e-03
5.517578e-02,1.067855e-02,-3.003922e-02,-2.964598e-03
5.529785e-02,5.019187e-03,-2.446420e-02,-5.613428e-04
5.541992e-02,5.850722e-03,-2.287386e-02,6.291403e-03
5.554199e-02,1.712273e-02,-1.868924e-02,-2.674212e-03
5.566406e-02,1.021498e-02,-2.113410e-02,-2.897297e-03
5.578613e-02,1.540427e-02,-2.102379e-02,3.002970e-03
5.590820e-02,7.378796e-03,-2.835391e-02,2.168015e-03
5.603027e-02,9.640648e-03,-2.490898e-02,-1.687887e-03
5.615234e-02,1.412499e-02,-3.017148e-02,-3.299643e-03
5.627441e-02,1.835736e-02,-2.449697e-02,2.944574e-03
5.639648e-02,1.318599e-02,-2.100301e-02,-3.118798e-03
5.651855e-02,8.235926e-03,-2.147303e-02,-1.962766e-03
5.664062e-02,9.021025e-03,-2.018039e-02,-4.129439e-04
5.676270e-02,9.001258e-03,-2.423387e-02,-1.691511e-03
5.688477e-02,1.741611e-02,-2.177991e-02,-6.486479e-05
5.700684e-02,1.452101e-02,-2.119519e-02,-1.405937e-03
5.712891e-02,1.691909e-02,-2.352860e-02,1.816669e-03
5.725098e-02,1.668639e-02,-1.777268e-02,1.471191e-03
5.737305e-02,1.192094e-02,-2.006454e-02,2.867226e-04
5.749512e-02,1.437685e-02,-2.705173e-02,-1.024712e-03
5.761719e-02,1.321770e-02,-2.573463e-02,1.726400e-03
5.773926e-02,2.198991e-02,-2.071703e-02,-2.731190e-03
5.786133e-02,1.612063e-02,-2.019359e-02,-2.394547e-03
5.798340e-02,2.195684e-02,-1.957368e-02,1.241992e-03
5.810547e-02,2.063028e-02,-1.610312e-02,7.882388e-03
5.822754e-02,8.786954e-03,-2.158384e-02,-4.854782e-03
5.834961e-02,1.443557e-02,-1.221982e-02,-2.065461e-04
5.847168e-02,1.038322e-02,-1.654182e-02,-1.387317e-03
5.859375e-02,2.037405e-02,-2.377817e-02,-1.151373e-03
5.871582e-02,2.131967e-02,-1.882863e-02,-1.719509e-03
5.883789e-02,2.356699e-02,-2.607926e-02,-4.255784e-04
5.895996e-02,1.494956e-02,-2.190603e-02,1.809059e-03
5.908203e-02,1.745492e-02,-2.288373e-02,-6.957259e-04
5.920410e-02,9.578827e-03,-1.608098e-02,-2.211916e-03
5.932617e-02,1.805285e-02,-2.141866e-02,-1.027777e-03
5.944824e-02,2.014398e-02,-2.190491e-02,4.282901e-03
5.957031e-02,1.761088e-02,-2.098545e-02,3.425569e-03
5.969238e-02,2.391285e-02,-1.841296e-02,-7.519262e-03
5.981445e-02,1.977309e-02,-2.082268e-02,3.696560e-03
5.993652e-02,1.799654e-02,-1.914911e-02,-9.339361e-04
6.005859e-02,1.370694e-02,-2.023698e-02,2.951479e-03
6.018066e-02,1.987716e-02,-2.303234e-02,6.887275e-03
6.030273e-02,1.539174e-02,-1.798939e-02,2.932012e-03
6.042480e-02,1.488695e-02,-1.446203e-02,1.034305e-03
6.054688e-02,1.793207e-02,-2.049850e-02,-4.295113e-03
6.066895e-02,2.394224e-02,-1.662594e-02,-1.476457e-03
6.079102e-02,1.879862e-02,-1.779157e-02,-6.885739e-04
6.091309e-02,1.324684e-02,-2.249133e-02,-3.984088e-03
6.103516e-02,1.504725e-02,-1.605522e-02,1.250114e-03
6.115723e-02,2.104309e-02,-1.751590e-02,1.502446e-03
6.127930e-02,2.016319e-02,-1.480857e-02,4.429545e-03
6.140137e-02,1.809821e-02,-1.996634e-02,1.721791e-04
6.152344e-02,2.114311e-02,-1.161805e-02,1.487047e-03
6.164551e-02,2.449995e-02,-9.726020e-03,-3.972927e-04
6.176758e-02,2.281972e-02,-1.562788e-02,-5.903235e-03
6.188965e-02,2.519746e-02,-1.736020e-02,1.357767e-04
6.201172e-02,1.468519e-02,-1.521246e-02,-1.503646e-03
6.213379e-02,1.606092e-02,-1.016381e-02,5.310413e-03
6.225586e-02,2.208752e-02,-6.518799e-03,-4.123335e-03
6.237793e-02,1.670396e-02,-1.390941e-02,-2.128512e-03
6.250000e-02,1.682510e-02,-1.419770e-02,2.917662e-03
6.262207e-02,1.105733e-02,-1.733588e-02,3.357456e-03
6.274414e-02,2.035310e-02,-1.468018e-02,-1.762370e-03
6.286621e-02,1.879447e-02,-1.618548e-02,-4.581349e-03
6.298828e-02,2.261346e-02,-1.431885e-02,3.265120e-03
6.311035e-02,2.077686e-02,-1.422075e-02,5.167276e-04
6.323242e-02,2.715740e-02,-9.476065e-03,-3.115679e-03
6.335449e-02,1.760101e-02,-1.615291e-02,-2.209828e-03
6.347656e-02,1.936641e-02,-7.279594e-03,2.815073e-03
6.359863e-02,1.542953e-02,-9.811321e-03,2.293781e-03
6.372070e-02,1.237662e-02,-1.943324e-02,-1.633287e-03
6.384277e-02,2.117277e-02,-8.700640e-03,-4.798491e-03
6.396484e-02,1.755567e-02,-1.718204e-02,1.856778e-04
6.408691e-02,1.503332e-02,-6.645938e-03,3.469262e-04
6.420898e-02,2.833846e-02,-9.976328e-03,-2.001397e-04
6.433105e-02,2.125171e-02,-1.078061e-02,-1.202317e-03
6.445312e-02,3.092178e-02,-1.594234e-02,-2.130441e-03
6.457520e-02,2.818321e-02,-1.331580e-02,-1.099054e-03
6.469727e-02,1.950396e-02,-5.031305e-03,-6.083417e-05
6.481934e-02,2.168663e-02,-1.193843e-02,4.650204e-04
6.494141e-02,2.742375e-02,-1.511633e-02,-3.419222e-03
6.506348e-02,2.153254e-02,-1.540445e-02,-2.356449e-03
6.518555e-02,2.417620e-02,-1.228999e-02,-1.564011e-03
6.530762e-02,3.195323e-02,-1.629119e-02,-8.959335e-04
6.542969e-02,2.808028e-02,-8.903097e-03,6.384469e-03
6.555176e-02,1.946811e-02,-1.094561e-02,5.744269e-03
6.567383e-02,2.393471e-02,-5.795249e-03,1.600484e-03
6.579590e-02,1.971219e-02,-6.043393e-03,-1.926538e-03
6.591797e-02,2.675608e-02,-7.576832e-03,-1.557421e-03
6.604004e-02,2.652972e-02,-6.212611e-03,3.101591e-03
6.616211e-02,2.845247e-02,-8.085643e-03,9.355471e-04
6.628418e-02,2.100798e-02,-1.191799e-02,4.360306e-04
6.640625e-02,2.484072e-02,-8.151700e-03,-3.573332e-03
6.652832e-02,1.890682e-02,1.962262e-03,-1.233319e-03
6.665039e-02,1.722833e-02,-3.765144e-03,-2.439295e-03
6.677246e-02,2.387042e-02,-1.080252e-02,2.020103e-03
6.689453e-02,2.220211e-02,-3.396971e-05,-3.089275e-03
6.701660e-02,1.911328e-02,-2.941650e-03,-1.658549e-03
6.713867e-02,2.135972e-02,-7.532538e-03,5.836161e-04
6.726074e-02,2.275863e-02,-8.427079e-03,5.378866e-05
6.738281e-02,2.840150e-02,-6.548790e-03,1.177106e-03
6.750488e-02,3.307163e-02,-5.583627e-03,1.890962e-03
6.762695e-02,2.991728e-02,-1.570788e-03,-4.235297e-03
6.774902e-02,2.137383e-02,-8.500197e-03,-1.867371e-03
6.787109e-02,1.570090e-02,2.422914e-03,-1.458650e-03
6.799316e-02,2.793442e-02,-4.655705e-03,-5.158507e-03
6.811523e-02,2.363345e-02,-2.451653e-03,-5.069966e-03
6.823730e-02,2.764877e-02,-3.976338e-03,-7.521444e-04
6.835938e-02,2.291860e-02,-7.630891e-03,7.197933e-04
6.848145e-02,2.198248e-02,3.837003e-04,-7.526594e-04
6.860352e-02,2.903663e-02,-3.005024e-03,-2.621374e-03
6.872559e-02,2.459642e-02,-6.065477e-03,-3.238508e-05
6.884766e-02,2.616442e-02,-5.143043e-03,-7.618019e-03
6.896973e-02,2.309581e-02,-5.140520e-03,-2.198030e-04
6.909180e-02,2.626543e-02,2.140708e-03,3.015590e-01
6.921387e-02,3.327158e-02,-2.458743e-03,2.990662e-01
6.933594e-02,3.418940e-02,-6.708436e-03,3.029214e-01
6.945801e-02,2.086900e-02,6.962348e-04,3.011281e-01
6.958008e-02,2.456309e-02,4.573201e-04,2.983946e-01
6.970215e-02,2.723254e-02,4.760561e-03,3.025919e-01
6.982422e-02,2.424048e-02,3.079715e-04,2.988715e-01
6.994629e-02,2.304658e-02,-6.222582e-03,3.029067e-01
7.006836e-02,3.117497e-02,9.692773e-03,3.000686e-01
7.019043e-02,2.132465e-02,3.502788e-03,2.975919e-01
7.031250e-02,2.565417e-02,6.879892e-03,2.991833e-01
7.043457e-02,3.442857e-02,2.687078e-03,2.966061e-01
7.055664e-02,2.120410e-02,-7.313713e-03,3.021881e-01
7.067871e-02,2.780470e-02,-5.184406e-04,2.996967e-01
7.080078e-02,2.474194e-02,7.847633e-03,2.997723e-01
7.092285e-02,3.232623e-02,7.076324e-04,2.980043e-01
7.104492e-02,3.298480e-02,3.996463e-03,3.002788e-01
7.116699e-02,2.767277e-02,2.065509e-03,3.011751e-01
7.128906e-02,2.938112e-02,-7.025164e-05,2.993722e-01
7.141113e-02,2.205242e-02,5.763230e-03,2.948771e-01
7.153320e-02,2.158021e-02,9.542392e-03,2.959093e-01
7.165527e-02,3.317331e-02,8.859280e-03,3.048543e-01
7.177734e-02,2.327769e-02,-9.839980e-04,2.962812e-01
7.189941e-02,2.532867e-02,3.093577e-03,2.962108e-01
7.202148e-02,2.584697e-02,-6.274623e-03,3.040277e-01
7.214355e-02,2.469804e-02,7.026760e-03,3.050548e-01
7.226562e-02,2.920086e-02,1.293265e-02,2.934607e-01
7.238770e-02,3.053339e-02,-9.196955e-05,2.966618e-01
7.250977e-02,2.623866e-02,1.001047e-02,3.012400e-01
7.263184e-02,3.457410e-02,4.442462e-03,3.015622e-01
7.275391e-02,3.021708e-02,2.574003e-03,2.988854e-01
7.287598e-02,2.958189e-02,4.540243e-03,3.022076e-01
7.299805e-02,2.307190e-02,5.668674e-03,3.006772e-01
7.312012e-02,2.437814e-02,1.336661e-02,3.024220e-01
7.324219e-02,2.346936e-02,6.069401e-03,2.953667e-01
7.336426e-02,2.944321e-02,1.326922e-03,3.013955e-01
7.348633e-02,2.586536e-02,1.198073e-02,3.012590e-01
7.360840e-02,2.824425e-02,1.252859e-02,2.959119e-01
7.373047e-02,3.057215e-02,7.568848e-03,3.005618e-01
7.385254e-02,3.324149e-02,9.609569e-03,2.957205e-01
7.397461e-02,2.870414e-02,1.212768e-02,2.967854e-01
7.409668e-02,2.997622e-02,9.857381e-03,3.022391e-01
7.421875e-02,3.602031e-02,1.132921e-02,2.923447e-01
7.434082e-02,3.114424e-02,1.304228e-02,2.958330e-01
7.446289e-02,2.666997e-02,1.335296e-02,2.993691e-01
7.458496e-02,2.928073e-02,1.134127e-03,2.995261e-01
7.470703e-02,2.922511e-02,7.059674e-03,2.963120e-01
7.482910e-02,2.623740e-02,6.034512e-03,3.002084e-01
7.495117e-02,2.825086e-02,7.167126e-03,2.999603e-01
7.507324e-02,3.334745e-02,8.107738e-03,2.944552e-01
7.519531e-02,3.163027e-02,1.960676e-02,3.042043e-01
7.531738e-02,3.022972e-02,1.092995e-02,2.963435e-01
7.543945e-02,3.138231e-02,1.122737e-02,2.993651e-01
7.556152e-02,3.036677e-02,1.490836e-02,3.037991e-01
7.568359e-02,2.964673e-02,1.583793e-02,3.009667e-01
7.580566e-02,3.116496e-02,1.294098e-02,3.027560e-01
7.592773e-02,3.176246e-02,1.333715e-02,3.000407e-01
7.604980e-02,2.295411e-02,1.327025e-02,2.972160e-01
7.617188e-02,2.646033e-02,1.553015e-02,3.036201e-01
7.629395e-02,3.051624e-02,1.503474e-02,3.031439e-01
7.641602e-02,3.379537e-02,1.660401e-02,3.007735e-01
7.653809e-02,3.142902e-02,1.258601e-02,2.953769e-01
7.666016e-02,3.383775e-02,1.496249e-02,3.008742e-01
7.678223e-02,3.897430e-02,1.583811e-02,3.003255e-01
7.690430e-02,2.785581e-02,1.447318e-02,2.980448e-01
7.702637e-02,2.518659e-02,1.605332e-02,2.991738e-01
7.714844e-02,2.945498e-02,1.636424e-02,3.015530e-01
7.727051e-02,2.343866e-02,1.429704e-02,3.016371e-01
7.739258e-02,3.209030e-02,1.871552e-02,2.951420e-01
7.751465e-02,2.598208e-02,1.915426e-02,2.984046e-01
7.763672e-02,2.583943e-02,2.296354e-02,3.023404e-01
7.775879e-02,2.600209e-02,1.516809e-02,2.959210e-01
7.788086e-02,3.603244e-02,1.668610e-02,2.988307e-01
7.800293e-02,2.762933e-02,1.483546e-02,2.981106e-01
7.812500e-02,3.583395e-02,1.603796e-02,2.952414e-01
7.824707e-02,2.151544e-02,1.825601e-02,3.002882e-01
7.836914e-02,3.085973e-02,2.551211e-02,2.992592e-01
7.849121e-02,3.145133e-02,3.227533e-02,2.998482e-01
7.861328e-02,2.819741e-02,1.840232e-02,3.010521e-01
7.873535e-02,3.175181e-02,1.779375e-02,3.002917e-01
7.885742e-02,3.704539e-02,2.325535e-02,3.020890e-01
7.897949e-02,2.717789e-02,1.620663e-02,2.962445e-01
7.910156e-02,1.814273e-02,2.422248e-02,3.002240e-01
7.922363e-02,2.901063e-02,2.437524e-02,3.025932e-01
7.934570e-02,2.519918e-02,2.209286e-02,2.978786e-01
7.946777e-02,3.230542e-02,1.913909e-02,3.002345e-01
7.958984e-02,2.536701e-02,2.056956e-02,2.989025e-01
7.971191e-02,3.254966e-02,3.641730e-02,3.009377e-01
7.983398e-02,3.071030e-02,2.573917e-02,2.968005e-01
7.995605e-02,2.755194e-02,2.699802e-02,2.978049e-01
8.007812e-02,2.773956e-02,1.873931e-02,3.074222e-01
8.020020e-02,2.986295e-02,1.967488e-02,3.021352e-01
8.032227e-02,2.672662e-02,2.116638e-02,3.010602e-01
8.044434e-02,2.070809e-02,2.590312e-02,3.034162e-01
8.056641e-02,2.730036e-02,2.138604e-02,2.985482e-01
8.068848e-02,2.664233e-02,2.090197e-02,3.026480e-01
8.081055e-02,1.921033e-02,2.556488e-02,3.023467e-01
8.093262e-02,3.632038e-02,2.657844e-02,2.985749e-01
8.105469e-02,2.389005e-02,3.379608e-02,2.993625e-01
8.117676e-02,1.945191e-02,2.456290e-02,3.015157e-01
8.129883e-02,2.259572e-02,3.472861e-02,2.995858e-01
8.142090e-02,2.694515e-02,2.139346e-02,3.051825e-01
8.154297e-02,2.438924e-02,3.591104e-02,2.993385e-01
8.166504e-02,2.417091e-02,3.536191e-02,2.993081e-01
8.178711e-02,2.494517e-02,3.165808e-02,3.006679e-01
8.190918e-02,2.319977e-02,2.710863e-02,2.953311e-01
8.203125e-02,2.276625e-02,2.935024e-02,3.069983e-01
8.215332e-02,2.466806e-02,3.419466e-02,3.029582e-01
8.227539e-02,1.874039e-02,3.186997e-02,2.941977e-01
8.239746e-02,2.304553e-02,3.552077e-02,3.026064e-01
8.251953e-02,2.549021e-02,3.085083e-02,3.022835e-01
8.264160e-02,2.328493e-02,3.251238e-02,3.067467e-01
8.276367e-02,2.499315e-02,3.481590e-02,2.964779e-01
8.288574e-02,1.590665e-02,3.756228e-02,2.979668e-01
8.300781e-02,2.605671e-02,3.139989e-02,3.014133e-01
8.312988e-02,2.915368e-02,2.638562e-02,3.028166e-01
8.325195e-02,2.154523e-02,2.876311e-02,2.987086e-01
8.337402e-02,2.044488e-02,3.564256e-02,3.004324e-01
8.349609e-02,2.060191e-02,3.532844e-02,2.982747e-01
8.361816e-02,1.858274e-02,3.607251e-02,2.993563e-01
8.374023e-02,1.944337e-02,3.419670e-02,2.986107e-01
8.386230e-02,2.463207e-02,3.228020e-02,3.000089e-01
8.398438e-02,1.982267e-02,3.676333e-02,2.969229e-01
8.410645e-02,1.855791e-02,3.715089e-02,2.953049e-01
8.422852e-02,2.212133e-02,3.660914e-02,3.037622e-01
8.435059e-02,2.327468e-02,4.066540e-02,2.990519e-01
8.447266e-02,1.534496e-02,3.370011e-02,2.963223e-01
8.459473e-02,2.222374e-02,4.328897e-02,3.054408e-01
8.471680e-02,2.595448e-02,3.516279e-02,3.018513e-01
8.483887e-02,2.571079e-02,3.677269e-02,2.941299e-01
8.496094e-02,2.049726e-02,3.592382e-02,3.039214e-01
8.508301e-02,1.927702e-02,4.868034e-02,3.026337e-01
8.520508e-02,2.342935e-02,4.400552e-02,2.987883e-01
8.532715e-02,1.845830e-02,3.612206e-02,2.995110e-01
8.544922e-02,1.920511e-02,4.440769e-02,2.999701e-01
8.557129e-02,2.201289e-02,3.616112e-02,2.949636e-01
8.569336e-02,1.858345e-02,3.818590e-02,3.021687e-01
8.581543e-02,1.768412e-02,4.077761e-02,2.973568e-01
8.593750e-02,1.549414e-02,4.615346e-02,3.008569e-01
8.605957e-02,1.600802e-02,4.160972e-02,3.055607e-01
8.618164e-02,2.118389e-02,5.006760e-02,3.024026e-01
8.630371e-02,1.665608e-02,4.214147e-02,2.969512e-01
8.642578e-02,1.210686e-02,4.180815e-02,2.958149e-01
8.654785e-02,2.064711e-02,4.498461e-02,3.009372e-01
8.666992e-02,2.010990e-02,3.654027e-02,3.011509e-01
8.679199e-02,2.159945e-02,4.351488e-02,2.970456e-01
8.691406e-02,1.403641e-02,4.678376e-02,2.990558e-01
8.703613e-02,1.662359e-02,4.743505e-02,3.024194e-01
8.715820e-02,1.723943e-02,5.450268e-02,2.968708e-01
8.728027e-02,2.107987e-02,5.207114e-02,2.982434e-01
8.740234e-02,1.934156e-02,4.057690e-02,2.964760e-01
8.752441e-02,1.525662e-02,4.614476e-02,2.971989e-01
8.764648e-02,1.777959e-02,4.616860e-02,2.991182e-01
8.776855e-02,1.713108e-03,4.322014e-02,2.983435e-01
8.789062e-02,1.779149e-02,4.473251e-02,2.977717e-01
8.801270e-02,9.066192e-03,5.315085e-02,3.020431e-01
8.813477e-02,1.236135e-02,4.284786e-02,3.000518e-01
8.825684e-02,8.310431e-03,4.134724e-02,2.958204e-01
8.837891e-02,1.170339e-02,5.000979e-02,3.000608e-01
8.850098e-02,3.349450e-03,4.980049e-02,2.987687e-01
8.862305e-02,1.088771e-02,3.918614e-02,2.959240e-01
8.874512e-02,8.779479e-03,4.708529e-02,2.981735e-01
8.886719e-02,1.048930e-02,5.163756e-02,3.031876e-01
8.898926e-02,7.923287e-03,4.715341e-02,2.988699e-01
8.911133e-02,1.081075e-02,5.776276e-02,3.051093e-01
8.923340e-02,6.806307e-03,4.344423e-02,3.007702e-01
8.935547e-02,8.181579e-03,4.897269e-02,3.035936e-01
8.947754e-02,1.226036e-02,5.442125e-02,3.034271e-01
8.959961e-02,5.402201e-03,4.859278e-02,3.041993e-01
8.972168e-02,1.128299e-02,4.316908e-02,3.019703e-01
8.984375e-02,5.476657e-03,5.442685e-02,3.038784e-01
8.996582e-02,2.791464e-03,5.558917e-02,2.917074e-01
9.008789e-02,2.889919e-03,5.915198e-02,3.021061e-01
9.020996e-02,1.030473e-02,5.012631e-02,3.011377e-01
9.033203e-02,3.628265e-03,6.054233e-02,3.009820e-01
9.045410e-02,8.666547e-03,4.552972e-02,3.028469e-01
9.057617e-02,4.025065e-03,5.812789e-02,2.990122e-01
9.069824e-02,2.745143e-03,5.694502e-02,3.018627e-01
9.082031e-02,2.493422e-03,5.200119e-02,2.968439e-01
9.094238e-02,-2.625668e-03,4.937518e-02,2.986024e-01
9.106445e-02,4.885837e-03,6.479491e-02,2.965261e-01
9.118652e-02,-4.451017e-03,5.747383e-02,2.968967e-01
9.130859e-02,7.006988e-03,5.910105e-02,2.983127e-01
9.143066e-02,2.334925e-03,5.783539e-02,3.023725e-01
9.155273e-02,-1.176082e-03,5.132200e-02,3.056953e-01
9.167480e-02,-1.307380e-03,5.798652e-02,2.991798e-01
9.179688e-02,1.501740e-03,6.310917e-02,2.990866e-01
9.191895e-02,-5.352719e-03,5.343327e-02,2.971477e-01
9.204102e-02,-1.550000e-03,5.401102e-02,3.004595e-01
9.216309e-02,-8.240706e-03,5.259303e-02,3.038239e-01
9.228516e-02,-3.902974e-03,6.110033e-02,2.996151e-01
9.240723e-02,-5.133516e-03,5.380274e-02,3.014998e-01
9.252930e-02,-2.744115e-03,6.343378e-02,2.947505e-01
9.265137e-02,-9.692635e-03,5.602104e-02,3.021228e-01
9.277344e-02,-1.064359e-02,5.752390e-02,3.006359e-01
9.289551e-02,-6.647446e-03,5.636881e-02,2.988174e-01
9.301758e-02,-1.357969e-02,5.275249e-02,3.008298e-01
9.313965e-02,-8.869662e-03,5.107445e-02,2.985632e-01
9.326172e-02,-1.151603e-02,5.210470e-02,2.966725e-01
9.338379e-02,-9.011865e-03,5.168728e-02,2.977329e-01
9.350586e-02,-7.974508e-03,6.213495e-02,2.996726e-01
9.362793e-02,-2.490528e-03,5.613353e-02,3.017685e-01
9.375000e-02,-1.326250e-02,6.425709e-02,2.986774e-01
9.387207e-02,-9.872458e-03,5.051398e-02,2.981830e-01
9.399414e-02,-1.155398e-02,5.556293e-02,3.027087e-01
9.411621e-02,-9.737900e-03,5.865985e-02,2.953091e-01
9.423828e-02,-1.138606e-02,6.317357e-02,2.987233e-01
9.436035e-02,-5.396633e-03,5.512490e-02,2.956469e-01
9.448242e-02,-1.801091e-02,5.766071e-02,2.977841e-01
9.460449e-02,-1.083974e-02,6.164653e-02,2.976546e-01
9.472656e-02,-2.309977e-02,5.978156e-02,3.047586e-01
9.484863e-02,-1.308338e-02,5.452168e-02,3.035248e-01
9.497070e-02,-1.407783e-02,6.101449e-02,2.991138e-01
9.509277e-02,-2.034985e-02,6.212940e-02,2.993539e-01
9.521484e-02,-2.302757e-02,6.029078e-02,2.992795e-01
9.533691e-02,-2.375160e-02,6.309124e-02,2.946792e-01
9.545898e-02,-2.158676e-02,6.640288e-02,3.022035e-01
9.558105e-02,-2.303385e-02,5.927773e-02,2.990398e-01
9.570312e-02,-2.066852e-02,6.571646e-02,2.960596e-01
9.582520e-02,-2.665567e-02,5.994729e-02,3.008331e-01
9.594727e-02,-1.643166e-02,5.882674e-02,2.979199e-01
9.606934e-02,-2.311490e-02,5.701891e-02,3.002754e-01
9.619141e-02,-2.559596e-02,5.794450e-02,2.987052e-01
9.631348e-02,-1.970231e-02,5.375945e-02,2.983051e-01
9.643555e-02,-3.115907e-02,5.647247e-02,2.976845e-01
9.655762e-02,-2.112234e-02,5.705456e-02,3.051424e-01
9.667969e-02,-2.885077e-02,6.053525e-02,2.951905e-01
9.680176e-02,-2.747710e-02,5.655775e-02,3.035679e-01
9.692383e-02,-3.123457e-02,5.782098e-02,3.008142e-01
9.704590e-02,-2.849654e-02,5.723790e-02,2.999656e-01
9.716797e-02,-3.398392e-02,5.169988e-02,3.028779e-01
9.729004e-02,-2.772573e-02,5.844320e-02,3.050491e-01
9.741211e-02,-2.308110e-02,6.444663e-02,3.027607e-01
9.753418e-02,-2.745375e-02,6.062951e-02,3.023934e-01
9.765625e-02,-2.731483e-02,5.586777e-02,2.985746e-01
9.777832e-02,-3.606318e-02,5.700873e-02,3.035509e-01
9.790039e-02,-3.926729e-02,6.032043e-02,2.972847e-01
9.802246e-02,-3.620613e-02,6.107108e-02,2.995841e-01
9.814453e-02,-3.635361e-02,5.785500e-02,3.000457e-01
9.826660e-02,-3.538789e-02,6.266240e-02,3.032945e-01
9.838867e-02,-3.989350e-02,6.019015e-02,3.010343e-01
9.851074e-02,-3.601476e-02,5.713183e-02,2.963643e-01
9.863281e-02,-4.108968e-02,5.998078e-02,3.011977e-01
9.875488e-02,-3.851831e-02,5.726598e-02,3.007056e-01
9.887695e-02,-3.773241e-02,5.776117e-02,3.000259e-01
9.899902e-02,-3.752734e-02,5.339584e-02,3.028703e-01
9.912109e-02,-4.177075e-02,5.898631e-02,2.967398e-01
9.924316e-02,-2.803882e-02,5.566042e-02,3.037343e-01
9.936523e-02,-3.903126e-02,5.729530e-02,2.973233e-01
9.948730e-02,-5.141786e-02,5.706360e-02,3.024356e-01
9.960938e-02,-3.645731e-02,5.700344e-02,2.967286e-01
9.973145e-02,-4.650796e-02,5.850545e-02,3.019059e-01
9.985352e-02,-3.902585e-02,5.227475e-02,3.004546e-01
9.997559e-02,-3.595740e-02,5.889394e-02,3.023664e-01
1.000977e-01,-4.417892e-02,5.737601e-02,2.998005e-01
1.002197e-01,-3.865262e-02,5.979652e-02,3.011863e-01
1.003418e-01,-4.773645e-02,4.775569e-02,2.986474e-01
1.004639e-01,-4.541884e-02,5.673605e-02,3.004798e-01
1.005859e-01,-4.651326e-02,5.312685e-02,3.007019e-01
1.007080e-01,-4.811170e-02,4.925939e-02,2.950340e-01
1.008301e-01,-5.729415e-02,5.081169e-02,2.988927e-01
1.009521e-01,-5.090001e-02,4.928405e-02,2.970694e-01
1.010742e-01,-5.008858e-02,5.055535e-02,2.974765e-01
1.011963e-01,-4.489027e-02,6.022554e-02,2.989772e-01
1.013184e-01,-5.141561e-02,5.748520e-02,3.016550e-01
1.014404e-01,-5.579298e-02,5.518848e-02,2.996392e-01
1.015625e-01,-5.428674e-02,5.057168e-02,3.008304e-01
1.016846e-01,-5.597674e-02,5.415142e-02,3.004020e-01
1.018066e-01,-5.536717e-02,5.151862e-02,3.008771e-01
1.019287e-01,-6.106265e-02,5.831931e-02,3.042230e-01
1.020508e-01,-5.794405e-02,5.038106e-02,2.973050e-01
1.021729e-01,-5.345652e-02,5.079644e-02,2.997659e-01
1.022949e-01,-5.108530e-02,5.736664e-02,2.955517e-01
1.024170e-01,-6.891026e-02,5.104436e-02,2.987764e-01
1.025391e-01,-5.476414e-02,5.802852e-02,2.959614e-01
1.026611e-01,-5.838486e-02,4.802172e-02,3.022455e-01
1.027832e-01,-6.266401e-02,4.443973e-02,3.005233e-01
