t_s,mic_v,accel_m_s2,force_n
1.275635e-02,-1.164143e+00,-8.476852e-01,2.515826e-04
1.278687e-02,-4.956015e-01,-3.679396e-01,-3.103660e-03
1.281738e-02,1.155062e-01,-1.560174e-03,-2.281815e-04
1.284790e-02,1.816974e-02,3.124412e-02,1.462543e-03
1.287842e-02,1.069172e+00,7.675033e-01,1.352595e-03
1.290894e-02,1.026659e+00,7.105772e-01,-2.300447e-03
1.293945e-02,-3.693238e-01,-2.482178e-01,2.770627e-03
1.296997e-02,-3.758033e-01,-2.841441e-01,-2.318932e-03
1.300049e-02,-5.576746e-01,-4.192326e-01,-1.158672e-03
1.303101e-02,-1.011183e+00,-7.272665e-01,1.897629e-03
1.306152e-02,-1.112759e-01,-6.454001e-02,3.570761e-03
1.309204e-02,7.616130e-01,5.414897e-01,-9.382942e-04
1.312256e-02,7.972898e-01,5.766929e-01,2.257674e-04
1.315308e-02,5.003422e-01,3.447467e-01,4.923245e-04
1.318359e-02,2.459237e-01,1.659988e-01,-1.282004e-04
1.321411e-02,-2.984705e-01,-2.121748e-01,-1.955577e-03
1.324463e-02,-1.230313e+00,-8.989340e-01,1.323789e-03
1.327515e-02,-6.440856e-01,-4.334372e-01,1.806003e-03
1.330566e-02,2.988288e-01,2.138433e-01,-9.356158e-04
1.333618e-02,6.180202e-02,5.962427e-02,-1.260193e-04
1.336670e-02,8.817664e-01,5.564655e-01,4.511107e-03
1.339722e-02,1.121455e+00,7.773564e-01,-5.920739e-04
1.342773e-02,-2.674720e-01,-1.588193e-01,9.157492e-04
1.345825e-02,-5.663078e-01,-4.601481e-01,4.352187e-03
1.348877e-02,-5.371029e-01,-3.435847e-01,-2.141535e-03
1.351929e-02,-8.304514e-01,-5.811694e-01,-1.913524e-03
1.354980e-02,-2.740899e-01,-2.059864e-01,-1.100015e-03
1.358032e-02,6.398914e-01,4.228140e-01,-2.813002e-03
1.361084e-02,1.002491e+00,7.019879e-01,5.246840e-04
1.364136e-02,4.525177e-01,3.287205e-01,1.040823e-03
1.367188e-02,7.286477e-02,2.175103e-02,-1.411977e-03
1.370239e-02,-1.356188e-01,-6.640616e-02,-3.040518e-03
1.373291e-02,-1.181814e+00,-8.567091e-01,-2.361467e-03
1.376343e-02,-8.472730e-01,-5.716182e-01,-7.424738e-04
1.379395e-02,3.956010e-01,2.704743e-01,6.574006e-04
1.382446e-02,2.212665e-01,1.331509e-01,5.441465e-03
1.385498e-02,6.577394e-01,4.626884e-01,1.964191e-04
1.388550e-02,1.105750e+00,7.811625e-01,-8.281754e-04
1.391602e-02,-7.765728e-02,-5.264587e-02,3.468500e-03
1.394653e-02,-7.174247e-01,-4.704612e-01,2.123203e-03
1.397705e-02,-6.340518e-01,-4.331600e-01,9.309299e-04
1.400757e-02,-6.334091e-01,-4.341346e-01,-3.189888e-03
1.403809e-02,-3.112058e-01,-2.041875e-01,2.097506e-03
1.406860e-02,4.779790e-01,3.378468e-01,-9.713943e-04
1.409912e-02,1.163642e+00,8.585759e-01,-3.112167e-03
1.412964e-02,5.044918e-01,3.345345e-01,-2.165928e-03
1.416016e-02,-1.152654e-01,-7.688359e-02,-1.000129e-04
1.419067e-02,-6.242049e-02,-1.911749e-02,1.768906e-03
1.422119e-02,-1.017213e+00,-7.860645e-01,-7.409104e-04
1.425171e-02,-1.038737e+00,-7.415572e-01,3.790688e-04
1.428223e-02,3.358129e-01,2.590978e-01,-3.829953e-03
1.431274e-02,4.220770e-01,2.746086e-01,3.061596e-03
1.434326e-02,5.549701e-01,3.526331e-01,-5.057531e-04
1.437378e-02,9.971336e-01,6.805782e-01,-3.134658e-03
1.440430e-02,1.518691e-01,1.187156e-01,-8.351711e-04
1.443481e-02,-7.392304e-01,-4.929036e-01,-7.367114e-04
1.446533e-02,-8.248141e-01,-6.018632e-01,1.624726e-03
1.449585e-02,-4.773682e-01,-3.468144e-01,-4.103870e-04
1.452637e-02,-2.251065e-01,-1.826880e-01,-1.764983e-03
1.455688e-02,2.691958e-01,2.100087e-01,9.941518e-04
1.458740e-02,1.195616e+00,8.478693e-01,8.878651e-04
1.461792e-02,6.493316e-01,4.605751e-01,2.326306e-03
1.464844e-02,-2.832730e-01,-1.808730e-01,-9.703390e-04
1.467896e-02,-8.877455e-02,-8.615148e-02,9.801495e-04
1.470947e-02,-8.037030e-01,-5.857396e-01,1.339518e-03
1.473999e-02,-1.110678e+00,-7.727625e-01,1.340554e-03
1.477051e-02,2.152626e-01,1.337885e-01,-3.838157e-03
1.480103e-02,5.888906e-01,4.134196e-01,-1.945414e-03
1.483154e-02,5.454784e-01,3.533758e-01,1.024639e-03
1.486206e-02,7.758035e-01,5.466307e-01,-2.261867e-03
1.489258e-02,2.836755e-01,1.998605e-01,4.907316e-03
1.492310e-02,-6.143015e-01,-4.234983e-01,6.864801e-04
1.495361e-02,-1.010549e+00,-7.476899e-01,-2.625918e-03
1.498413e-02,-4.308807e-01,-3.117788e-01,3.113357e-03
1.501465e-02,-5.108346e-02,-3.683563e-02,-4.356352e-03
1.504517e-02,1.104833e-01,6.238327e-02,-1.324838e-03
1.507568e-02,1.144361e+00,8.190697e-01,-6.937694e-04
1.510620e-02,8.591779e-01,6.242446e-01,2.021337e-03
1.513672e-02,-3.548606e-01,-2.867943e-01,-1.508527e-03
1.516724e-02,-2.435369e-01,-1.708132e-01,5.815755e-04
1.519775e-02,-6.307994e-01,-4.521919e-01,3.097334e-04
1.522827e-02,-1.062586e+00,-7.945588e-01,-2.487928e-03
1.525879e-02,1.742163e-02,1.318563e-02,1.415376e-03
1.528931e-02,7.214365e-01,5.323907e-01,1.293413e-03
1.531982e-02,6.466806e-01,4.533396e-01,1.534414e-03
1.535034e-02,5.869807e-01,4.053771e-01,8.545158e-05
1.538086e-02,2.727276e-01,2.030902e-01,1.951096e-03
1.541138e-02,-4.474451e-01,-3.385022e-01,3.588530e-03
1.544189e-02,-1.132441e+00,-7.964336e-01,6.889198e-04
1.547241e-02,-5.058957e-01,-3.447048e-01,7.390315e-04
1.550293e-02,1.669515e-01,1.063417e-01,-1.485925e-03
1.553345e-02,6.765284e-02,5.178961e-02,1.536308e-03
1.556396e-02,9.621501e-01,6.650956e-01,-1.818460e-03
1.559448e-02,1.013263e+00,7.017447e-01,1.650315e-03
1.562500e-02,-3.218723e-01,-2.239948e-01,2.340111e-04
1.565552e-02,-4.424577e-01,-3.049443e-01,-1.181966e-03
1.568604e-02,-5.251762e-01,-3.567953e-01,-8.297030e-04
1.571655e-02,-9.401775e-01,-6.414933e-01,-3.059549e-03
1.574707e-02,-1.874050e-01,-9.676537e-02,3.322275e-03
1.577759e-02,6.995720e-01,4.643423e-01,-1.920169e-04
1.580811e-02,8.366501e-01,5.995684e-01,1.726651e-03
1.583862e-02,4.279987e-01,3.508170e-01,-3.851487e-03
1.586914e-02,1.927853e-01,1.596021e-01,4.599980e-03
1.589966e-02,-2.182344e-01,-1.577108e-01,2.599203e-03
1.593018e-02,-1.185736e+00,-8.380468e-01,1.063242e-03
1.596069e-02,-6.817642e-01,-4.594530e-01,-1.712599e-03
1.599121e-02,2.888068e-01,2.076532e-01,3.732476e-03
1.602173e-02,1.196584e-01,6.199919e-02,-9.987613e-04
1.605225e-02,7.502501e-01,5.459241e-01,6.391769e-04
1.608276e-02,1.080302e+00,7.700310e-01,-1.786805e-03
1.611328e-02,-1.719741e-01,-1.294606e-01,1.399929e-03
1.614380e-02,-6.220324e-01,-4.089317e-01,-1.388851e-03
1.617432e-02,-5.446314e-01,-3.790255e-01,2.472856e-03
1.620483e-02,-7.243361e-01,-5.193821e-01,-9.200678e-04
1.623535e-02,-2.678536e-01,-2.247309e-01,5.085515e-04
1.626587e-02,5.918616e-01,3.932224e-01,1.711222e-03
1.629639e-02,1.014491e+00,7.238210e-01,2.082829e-03
1.632690e-02,4.291219e-01,2.948864e-01,-3.194350e-03
1.635742e-02,2.060199e-02,4.267965e-02,1.623564e-03
1.638794e-02,-1.131088e-01,-6.860943e-02,5.493915e-04
1.641846e-02,-1.093695e+00,-7.397721e-01,-1.647594e-03
1.644897e-02,-8.424607e-01,-6.164758e-01,-4.850385e-03
1.647949e-02,3.528528e-01,2.484180e-01,-1.585914e-03
1.651001e-02,2.668846e-01,1.652450e-01,-4.423761e-04
1.654053e-02,5.828095e-01,4.378331e-01,-1.075868e-03
1.657104e-02,1.010668e+00,7.573569e-01,-8.188387e-04
1.660156e-02,2.315257e-02,-1.275997e-03,-5.284332e-04
1.663208e-02,-7.021459e-01,-4.876630e-01,5.578603e-04
1.666260e-02,-6.584922e-01,-4.499957e-01,1.237801e-03
1.669312e-02,-5.316195e-01,-3.546568e-01,1.941049e-03
1.672363e-02,-2.735001e-01,-1.781016e-01,1.868684e-03
1.675415e-02,4.270662e-01,3.119880e-01,-1.549799e-03
1.678467e-02,1.133773e+00,8.035640e-01,-2.000734e-03
1.681519e-02,5.214530e-01,3.652076e-01,-3.295641e-03
1.684570e-02,-1.484477e-01,-1.249748e-01,2.188490e-03
1.687622e-02,-6.892451e-02,-7.190822e-02,3.452215e-04
1.690674e-02,-9.031865e-01,-6.177899e-01,5.983583e-04
1.693726e-02,-9.979962e-01,-7.299274e-01,-4.465748e-04
1.696777e-02,2.797450e-01,2.157703e-01,4.898037e-05
1.699829e-02,4.563720e-01,3.214157e-01,9.404714e-04
1.702881e-02,5.182969e-01,3.801704e-01,-2.218144e-04
1.705933e-02,8.810731e-01,6.279500e-01,-9.414577e-04
1.708984e-02,1.952672e-01,1.322530e-01,9.211222e-04
1.712036e-02,-6.688149e-01,-4.613810e-01,-5.291327e-03
1.715088e-02,-8.386461e-01,-5.463802e-01,9.995423e-04
1.718140e-02,-4.193611e-01,-3.035104e-01,1.449697e-03
1.721191e-02,-1.664295e-01,-1.257275e-01,-1.958376e-03
1.724243e-02,2.086063e-01,1.657796e-01,-1.252438e-03
1.727295e-02,1.132570e+00,8.020295e-01,-3.168587e-03
1.730347e-02,6.882386e-01,4.717315e-01,-3.779415e-03
1.733398e-02,-2.951928e-01,-1.915321e-01,1.716376e-03
1.736450e-02,-1.529672e-01,-8.264773e-02,-2.982012e-03
1.739502e-02,-7.115572e-01,-4.919635e-01,-1.344071e-03
1.742554e-02,-1.041527e+00,-7.438640e-01,1.149643e-04
1.745605e-02,1.389261e-01,1.276161e-01,3.583464e-03
1.748657e-02,6.196298e-01,4.016380e-01,-3.009517e-03
1.751709e-02,5.343778e-01,3.666057e-01,-1.161681e-04
1.754761e-02,6.854510e-01,4.981440e-01,-4.320571e-03
1.757812e-02,2.874493e-01,1.699981e-01,5.167363e-04
1.760864e-02,-5.529820e-01,-3.753255e-01,1.960737e-03
1.763916e-02,-1.007147e+00,-7.080242e-01,1.549763e-03
1.766968e-02,-4.153362e-01,-2.871328e-01,-5.312850e-04
1.770020e-02,7.770551e-03,-1.848689e-02,-4.736014e-03
1.773071e-02,9.333499e-02,8.447990e-02,1.818111e-03
1.776123e-02,1.031467e+00,7.122869e-01,-1.451511e-03
1.779175e-02,8.526967e-01,6.117433e-01,1.618095e-03
1.782227e-02,-3.449135e-01,-2.324717e-01,-1.488150e-03
1.785278e-02,-3.016061e-01,-2.078659e-01,-7.658306e-04
1.788330e-02,-5.704566e-01,-3.933802e-01,5.985990e-04
1.791382e-02,-9.625145e-01,-6.718904e-01,5.841225e-04
1.794434e-02,-4.260176e-02,-2.271586e-02,-1.809398e-03
1.797485e-02,6.916832e-01,5.325688e-01,1.919492e-03
1.800537e-02,6.745090e-01,4.733964e-01,1.984960e-03
1.803589e-02,4.884469e-01,3.496469e-01,-1.725479e-03
1.806641e-02,2.527228e-01,1.757415e-01,1.696164e-03
1.809692e-02,-3.594751e-01,-2.610650e-01,5.972961e-04
1.812744e-02,-1.116086e+00,-7.714538e-01,2.135349e-03
1.815796e-02,-5.200849e-01,-3.363512e-01,-2.645487e-03
1.818848e-02,1.726162e-01,1.203363e-01,1.684122e-03
1.821899e-02,8.371382e-02,5.191446e-02,-2.413353e-05
1.824951e-02,8.669575e-01,5.966290e-01,-7.367466e-04
1.828003e-02,9.824013e-01,6.829251e-01,-9.872494e-04
1.831055e-02,-2.623370e-01,-1.694377e-01,1.641860e-03
1.834106e-02,-4.825606e-01,-3.582234e-01,1.645458e-04
1.837158e-02,-5.118805e-01,-3.868140e-01,5.627504e-05
1.840210e-02,-8.139206e-01,-5.866842e-01,-2.088006e-03
1.843262e-02,-2.093370e-01,-1.572847e-01,-1.068368e-03
1.846313e-02,6.552313e-01,4.713908e-01,-1.790255e-03
1.849365e-02,8.480979e-01,6.100991e-01,8.664600e-04
1.852417e-02,4.067924e-01,2.695880e-01,-3.297315e-03
1.855469e-02,1.448407e-01,1.054104e-01,3.805215e-04
1.858521e-02,-1.757380e-01,-1.300024e-01,-3.049023e-03
1.861572e-02,-1.096839e+00,-7.737405e-01,-8.102766e-04
1.864624e-02,-6.829728e-01,-4.775387e-01,-1.939925e-03
1.867676e-02,3.169980e-01,2.017379e-01,-1.921916e-03
1.870728e-02,1.660026e-01,1.098563e-01,3.139010e-03
1.873779e-02,6.791444e-01,4.701838e-01,2.761901e-03
1.876831e-02,1.002124e+00,6.735196e-01,1.501714e-03
1.879883e-02,-1.103403e-01,-4.464126e-02,-2.934721e-03
1.882935e-02,-6.148311e-01,-4.604663e-01,-3.070209e-03
1.885986e-02,-5.405637e-01,-3.973880e-01,3.117545e-03
1.889038e-02,-6.381836e-01,-4.443680e-01,-1.759278e-03
1.892090e-02,-2.766450e-01,-2.086149e-01,-3.136625e-03
1.895142e-02,5.059163e-01,3.630216e-01,3.853266e-03
1.898193e-02,1.015293e+00,6.922335e-01,7.440234e-04
1.901245e-02,4.182437e-01,2.644360e-01,1.373215e-03
1.904297e-02,-2.378939e-02,-2.358267e-02,-1.745746e-04
1.907349e-02,-9.747911e-02,-8.425098e-02,-1.690948e-03
1.910400e-02,-1.001919e+00,-7.125744e-01,1.816382e-04
1.913452e-02,-8.582573e-01,-6.265691e-01,4.009870e-03
1.916504e-02,2.922227e-01,1.678567e-01,8.520747e-04
1.919556e-02,3.216319e-01,2.316752e-01,-1.508615e-03
1.922607e-02,5.431329e-01,3.912851e-01,-1.725928e-03
1.925659e-02,9.172115e-01,6.799309e-01,-2.426297e-04
1.928711e-02,8.518526e-02,4.614780e-02,-1.824598e-03
1.931763e-02,-6.890232e-01,-4.663665e-01,-4.810912e-04
1.934814e-02,-6.967324e-01,-4.847747e-01,-7.067281e-04
1.937866e-02,-4.779838e-01,-3.024096e-01,4.275133e-04
1.940918e-02,-2.553659e-01,-1.599846e-01,-2.050501e-03
1.943970e-02,3.552772e-01,2.400062e-01,3.966898e-04
1.947021e-02,1.081697e+00,7.686503e-01,3.932322e-04
1.950073e-02,5.335080e-01,3.657120e-01,-2.157823e-03
1.953125e-02,-1.939102e-01,-1.892048e-01,-1.223279e-03
1.956177e-02,-1.009512e-01,-8.724983e-02,-2.693067e-04
1.959229e-02,-8.005818e-01,-5.879661e-01,1.712622e-03
1.962280e-02,-9.573414e-01,-6.705963e-01,-8.372692e-04
1.965332e-02,2.103219e-01,2.242788e-01,-7.574708e-04
1.968384e-02,4.939056e-01,3.328756e-01,-4.269767e-03
1.971436e-02,4.911344e-01,3.347590e-01,1.136348e-03
1.974487e-02,7.876017e-01,4.980841e-01,-1.205555e-03
1.977539e-02,2.387666e-01,1.865752e-01,9.406592e-04
1.980591e-02,-6.170896e-01,-4.259416e-01,-8.331310e-04
1.983643e-02,-8.764455e-01,-5.676056e-01,-1.945738e-03
1.986694e-02,-4.055286e-01,-3.031453e-01,8.169137e-04
1.989746e-02,-1.279769e-01,-1.073489e-01,1.667606e-03
1.992798e-02,1.654412e-01,1.116334e-01,-1.824862e-03
1.995850e-02,1.058369e+00,7.457685e-01,4.129158e-05
1.998901e-02,7.001784e-01,4.819195e-01,1.622053e-03
2.001953e-02,-2.814424e-01,-2.063133e-01,-5.724625e-04
2.005005e-02,-1.763856e-01,-1.073679e-01,2.816886e-05
2.008057e-02,-6.362460e-01,-4.264501e-01,8.706637e-04
2.011108e-02,-9.977245e-01,-6.761523e-01,1.789595e-04
2.014160e-02,6.130208e-02,6.247231e-02,-2.095080e-04
2.017212e-02,6.338531e-01,4.269371e-01,-2.377193e-03
2.020264e-02,5.545724e-01,3.445959e-01,1.262156e-03
2.023315e-02,5.640128e-01,4.596306e-01,3.893411e-03
2.026367e-02,2.728185e-01,1.690617e-01,-2.498176e-03
2.029419e-02,-4.844241e-01,-3.509705e-01,-2.312426e-03
2.032471e-02,-9.795522e-01,-6.867678e-01,9.106856e-04
2.035522e-02,-4.420918e-01,-2.882272e-01,7.829563e-04
2.038574e-02,3.837306e-02,6.392056e-03,3.677904e-03
2.041626e-02,7.403249e-02,4.377033e-02,5.990205e-04
2.044678e-02,9.430557e-01,6.426935e-01,-8.617528e-04
2.047729e-02,8.675266e-01,5.936417e-01,1.948978e-03
2.050781e-02,-2.826617e-01,-1.798414e-01,3.099687e-03
2.053833e-02,-3.481496e-01,-2.313267e-01,1.161086e-03
2.056885e-02,-5.084151e-01,-3.563664e-01,1.490226e-03
2.059937e-02,-8.685657e-01,-6.423526e-01,1.974288e-03
2.062988e-02,-1.126017e-01,-6.904286e-02,6.940428e-06
2.066040e-02,6.542150e-01,4.697992e-01,1.077710e-03
2.069092e-02,7.170119e-01,4.780946e-01,1.279559e-03
2.072144e-02,4.631845e-01,3.432101e-01,-2.182327e-03
2.075195e-02,2.438183e-01,1.678619e-01,2.202873e-03
2.078247e-02,-3.193277e-01,-1.747437e-01,-2.391562e-03
2.081299e-02,-1.047673e+00,-7.339986e-01,6.819529e-04
2.084351e-02,-5.528067e-01,-3.923894e-01,1.453325e-03
2.087402e-02,1.941396e-01,1.289696e-01,-2.831750e-03
2.090454e-02,1.193061e-01,5.732560e-02,-3.018485e-03
2.093506e-02,7.785028e-01,5.272008e-01,-1.283334e-03
2.096558e-02,9.482121e-01,6.494350e-01,3.160668e-04
2.099609e-02,-1.846797e-01,-1.285359e-01,1.082411e-03
2.102661e-02,-5.085934e-01,-3.728681e-01,2.065066e-03
2.105713e-02,-4.942137e-01,-3.455182e-01,-5.771408e-04
2.108765e-02,-7.449071e-01,-5.156599e-01,2.413497e-03
2.111816e-02,-2.402594e-01,-1.808876e-01,-1.180108e-03
2.114868e-02,5.984354e-01,3.943865e-01,1.952636e-03
2.117920e-02,8.853776e-01,6.243223e-01,8.750485e-04
2.120972e-02,3.985700e-01,2.542008e-01,2.017348e-03
2.124023e-02,9.046151e-02,9.537537e-02,7.469413e-04
2.127075e-02,-1.705797e-01,-9.343752e-02,-1.057471e-03
2.130127e-02,-1.019748e+00,-7.341384e-01,-3.263680e-03
2.133179e-02,-7.033562e-01,-4.912045e-01,1.393214e-04
2.136230e-02,2.709446e-01,2.110374e-01,-1.132504e-03
2.139282e-02,2.165912e-01,1.405423e-01,-2.403682e-03
2.142334e-02,6.183339e-01,4.173998e-01,1.073531e-03
2.145386e-02,9.437077e-01,6.718053e-01,2.215407e-03
2.148438e-02,-1.725803e-02,1.464151e-02,2.507749e-03
2.151489e-02,-6.348433e-01,-4.164937e-01,1.689774e-03
2.154541e-02,-5.713671e-01,-4.458775e-01,1.866284e-03
2.157593e-02,-5.443137e-01,-4.081260e-01,5.076309e-04
2.160645e-02,-2.707298e-01,-1.962424e-01,-1.895639e-03
2.163696e-02,4.530593e-01,3.101162e-01,-2.449607e-04
2.166748e-02,9.885413e-01,6.881129e-01,4.840418e-04
2.169800e-02,4.423793e-01,3.614616e-01,-1.515511e-03
2.172852e-02,-6.626622e-02,-4.261985e-02,-1.379578e-03
2.175903e-02,-9.126649e-02,-5.809039e-02,2.842410e-03
2.178955e-02,-9.080090e-01,-6.328630e-01,-2.236241e-03
2.182007e-02,-8.570702e-01,-5.848743e-01,-3.800191e-03
2.185059e-02,2.614001e-01,1.638956e-01,3.599931e-03
2.188110e-02,3.778458e-01,2.342787e-01,5.165224e-04
2.191162e-02,4.847231e-01,3.545639e-01,-1.831725e-03
2.194214e-02,8.409603e-01,6.024707e-01,2.886536e-03
2.197266e-02,1.472110e-01,1.014708e-01,1.580261e-03
2.200317e-02,-6.532018e-01,-4.588349e-01,-1.374796e-03
2.203369e-02,-7.178169e-01,-5.144211e-01,-1.838979e-04
2.206421e-02,-4.253894e-01,-3.121404e-01,-1.906848e-03
2.209473e-02,-1.970997e-01,-1.777014e-01,-1.234990e-04
2.212524e-02,2.767861e-01,1.904149e-01,-8.115879e-04
2.215576e-02,1.028813e+00,7.224903e-01,-1.148847e-03
2.218628e-02,5.756473e-01,3.756712e-01,-2.081677e-03
2.221680e-02,-1.851220e-01,-1.435952e-01,1.793838e-03
2.224731e-02,-1.390202e-01,-7.425431e-02,2.789472e-04
2.227783e-02,-7.424195e-01,-5.419030e-01,1.441407e-03
2.230835e-02,-9.197234e-01,-6.519152e-01,8.427596e-04
2.233887e-02,1.555659e-01,1.499154e-01,-2.123371e-03
2.236938e-02,5.260489e-01,3.305736e-01,1.225245e-04
2.239990e-02,4.847358e-01,3.503582e-01,-2.577394e-04
2.243042e-02,6.866481e-01,5.329496e-01,3.940937e-03
2.246094e-02,2.564691e-01,1.643239e-01,-2.267925e-04
2.249146e-02,-5.573662e-01,-3.899435e-01,1.159092e-03
2.252197e-02,-8.605227e-01,-6.052375e-01,4.361514e-04
2.255249e-02,-3.720918e-01,-2.319432e-01,-8.627381e-04
2.258301e-02,-6.924836e-02,-2.156679e-02,1.095959e-03
2.261353e-02,1.543413e-01,1.394119e-01,3.104987e-03
2.264404e-02,9.668604e-01,6.891781e-01,5.587899e-04
2.267456e-02,6.939373e-01,5.106699e-01,-3.157012e-06
2.270508e-02,-2.649396e-01,-2.150296e-01,1.684328e-03
2.273560e-02,-2.250567e-01,-1.406163e-01,-1.041470e-03
2.276611e-02,-5.525352e-01,-4.123870e-01,8.985261e-06
2.279663e-02,-9.035369e-01,-6.208360e-01,-7.569671e-04
2.282715e-02,5.574886e-03,-3.912650e-02,-3.733638e-04
2.285767e-02,6.081389e-01,4.186227e-01,3.962071e-03
2.288818e-02,5.935847e-01,3.767031e-01,1.177082e-03
2.291870e-02,4.992948e-01,3.671385e-01,-6.410850e-04
2.294922e-02,2.618176e-01,2.021532e-01,1.431891e-03
2.297974e-02,-4.123643e-01,-3.297511e-01,-2.693850e-04
2.301025e-02,-9.870233e-01,-6.677161e-01,-1.273173e-03
2.304077e-02,-4.498493e-01,-3.295174e-01,-1.169909e-03
2.307129e-02,7.606807e-02,6.453350e-02,-1.824361e-04
2.310181e-02,1.150833e-01,8.916996e-02,-3.557933e-03
2.313232e-02,8.367796e-01,6.035174e-01,-3.311010e-03
2.316284e-02,8.571616e-01,6.089356e-01,-8.770712e-04
2.319336e-02,-2.232171e-01,-1.999006e-01,-8.225556e-04
2.322388e-02,-3.783931e-01,-2.766931e-01,9.112120e-04
2.325439e-02,-4.808058e-01,-3.363455e-01,1.535248e-03
2.328491e-02,-8.143772e-01,-5.589092e-01,4.332149e-03
2.331543e-02,-1.481020e-01,-1.181506e-01,3.554055e-03
2.334595e-02,6.136300e-01,4.353192e-01,-2.435838e-03
2.337646e-02,7.244339e-01,4.978442e-01,-2.444309e-03
2.340698e-02,3.900942e-01,2.911311e-01,2.297244e-04
2.343750e-02,1.905745e-01,1.333902e-01,1.788160e-05
2.346802e-02,-2.633144e-01,-1.714027e-01,1.293393e-03
2.349854e-02,-1.005665e+00,-6.975505e-01,1.281683e-03
2.352905e-02,-5.877465e-01,-3.854539e-01,-2.253798e-03
2.355957e-02,2.126841e-01,1.412492e-01,8.951397e-04
2.359009e-02,1.291600e-01,8.491731e-02,-1.517068e-03
2.362061e-02,6.812591e-01,4.777989e-01,3.646121e-03
2.365112e-02,9.155485e-01,6.471544e-01,-3.114791e-03
2.368164e-02,-1.127365e-01,-8.674866e-02,5.755209e-04
2.371216e-02,-5.407810e-01,-4.156876e-01,-8.508647e-04
2.374268e-02,-4.929764e-01,-3.762123e-01,5.624456e-04
2.377319e-02,-6.717953e-01,-4.444900e-01,2.435391e-04
2.380371e-02,-2.663634e-01,-2.019728e-01,-3.249015e-04
2.383423e-02,5.429002e-01,3.563895e-01,-1.523992e-04
2.386475e-02,8.519922e-01,5.729817e-01,-2.590027e-03
2.389526e-02,3.963420e-01,2.529592e-01,2.367279e-03
2.392578e-02,5.251704e-02,2.835644e-02,-2.215108e-03
2.395630e-02,-1.234822e-01,-1.062446e-01,-4.819183e-03
2.398682e-02,-9.585021e-01,-6.583751e-01,-2.650483e-03
2.401733e-02,-7.139207e-01,-5.305482e-01,-1.166340e-03
2.404785e-02,2.454970e-01,1.767443e-01,1.093261e-03
2.407837e-02,2.687169e-01,2.084889e-01,8.898349e-04
2.410889e-02,5.330265e-01,3.920666e-01,-1.311239e-04
2.413940e-02,8.743556e-01,5.956089e-01,1.722188e-03
2.416992e-02,4.440057e-02,2.319812e-02,2.068307e-03
2.420044e-02,-6.095667e-01,-4.283598e-01,-2.244194e-03
2.423096e-02,-5.822840e-01,-4.414116e-01,1.518237e-03
2.426147e-02,-4.918147e-01,-3.181052e-01,1.469092e-03
2.429199e-02,-2.472287e-01,-1.710580e-01,-1.513678e-03
2.432251e-02,3.946944e-01,2.476308e-01,-1.211878e-03
2.435303e-02,9.627843e-01,6.934302e-01,3.349884e-04
2.438354e-02,4.516003e-01,3.071959e-01,-2.555587e-03
2.441406e-02,-9.109754e-02,-7.575849e-02,-3.032759e-03
2.444458e-02,-9.280427e-02,-4.342233e-02,1.204762e-03
2.447510e-02,-8.114256e-01,-5.983107e-01,2.708399e-03
2.450562e-02,-8.444045e-01,-6.107161e-01,4.063008e-04
2.453613e-02,2.056429e-01,1.704257e-01,1.046555e-03
2.456665e-02,4.063814e-01,2.957398e-01,-5.154822e-04
2.459717e-02,4.696077e-01,3.245680e-01,-3.401075e-03
2.462769e-02,7.536608e-01,5.142892e-01,-1.540660e-04
2.465820e-02,1.771291e-01,8.937676e-02,-4.328803e-03
2.468872e-02,-5.912667e-01,-4.073334e-01,-2.164315e-04
2.471924e-02,-7.231998e-01,-5.008226e-01,-1.025347e-03
2.474976e-02,-4.055135e-01,-2.915004e-01,8.343209e-04
2.478027e-02,-1.572111e-01,-9.997398e-02,6.403300e-04
2.481079e-02,2.434662e-01,1.618624e-01,2.357292e-03
2.484131e-02,9.658342e-01,6.792905e-01,7.745546e-04
2.487183e-02,5.647121e-01,3.680132e-01,5.114335e-04
2.490234e-02,-2.090683e-01,-1.604321e-01,-1.092084e-03
2.493286e-02,-1.595961e-01,-1.241830e-01,9.793924e-04
2.496338e-02,-6.435784e-01,-4.597491e-01,1.174149e-03
2.499390e-02,-8.650526e-01,-6.011001e-01,-1.642543e-05
2.502441e-02,9.088010e-02,5.789181e-02,-5.422916e-04
2.505493e-02,5.373092e-01,3.813925e-01,2.923633e-03
2.508545e-02,4.963521e-01,3.823982e-01,-5.328313e-04
2.511597e-02,5.899400e-01,3.733178e-01,-3.735223e-04
2.514648e-02,2.650336e-01,1.852936e-01,-1.726472e-03
2.517700e-02,-4.916309e-01,-3.388376e-01,4.281339e-04
2.520752e-02,-8.586999e-01,-6.122232e-01,5.019578e-04
2.523804e-02,-3.921152e-01,-2.329995e-01,8.802150e-04
2.526855e-02,-3.100474e-02,-1.375518e-02,1.370818e-03
2.529907e-02,1.254848e-01,1.164387e-01,-2.213884e-03
2.532959e-02,8.872716e-01,5.907647e-01,-1.418575e-03
2.536011e-02,7.317610e-01,5.089725e-01,2.845865e-03
2.539062e-02,-2.387761e-01,-1.608502e-01,-8.599221e-04
2.542114e-02,-2.643035e-01,-1.886950e-01,-1.058576e-03
2.545166e-02,-5.230953e-01,-3.568693e-01,-1.738403e-03
